item,version_group,version,price_type,amount,currency,note,source
terrain-extender,sun-moon,,sell,2000,poke-dollar,,bulbapedia
terrain-extender,ultra-sun-ultra-moon,,sell,2000,poke-dollar,,bulbapedia
terrain-extender,sword-shield,,sell,2000,poke-dollar,,bulbapedia
terrain-extender,scarlet-violet,,buy,15000,poke-dollar,,bulbapedia
terrain-extender,scarlet-violet,,sell,3750,poke-dollar,,bulbapedia
teru-sama,crystal,crystal,sell,19660,poke-dollar,,pokedb
teru-sama,crystal,crystal,buy,39321,poke-dollar,,pokedb
teru-sama,gold-silver,gold,buy,39321,poke-dollar,,pokedb
teru-sama,gold-silver,gold,sell,19660,poke-dollar,,pokedb
teru-sama,gold-silver,silver,buy,39321,poke-dollar,,pokedb
teru-sama,gold-silver,silver,sell,19660,poke-dollar,,pokedb
thanks-mail,black-2-white-2,,buy,50,poke-dollar,,pokedb
thanks-mail,black-2-white-2,,sell,25,poke-dollar,,pokedb
thanks-mail,black-white,,buy,50,poke-dollar,,pokedb
thanks-mail,black-white,,sell,25,poke-dollar,,pokedb
thick-club,gold-silver,,sell,250,poke-dollar,,bulbapedia
thick-club,crystal,,sell,250,poke-dollar,,bulbapedia
thick-club,ruby-sapphire,,sell,250,poke-dollar,,bulbapedia
thick-club,emerald,,sell,250,poke-dollar,,bulbapedia
thick-club,firered-leafgreen,,sell,250,poke-dollar,,bulbapedia
thick-club,diamond-pearl,,sell,250,poke-dollar,,bulbapedia
thick-club,platinum,,sell,250,poke-dollar,,bulbapedia
thick-club,heartgold-soulsilver,,sell,250,poke-dollar,,bulbapedia
thick-club,black-white,,sell,250,poke-dollar,,bulbapedia
thick-club,black-2-white-2,,sell,250,poke-dollar,,bulbapedia
thick-club,x-y,,sell,250,poke-dollar,,bulbapedia
thick-club,omega-ruby-alpha-sapphire,,sell,250,poke-dollar,,bulbapedia
thick-club,sun-moon,,sell,500,poke-dollar,,bulbapedia
thick-club,ultra-sun-ultra-moon,,sell,500,poke-dollar,,bulbapedia
throat-spray,scarlet-violet,,buy,20000,poke-dollar,,pokedb
throat-spray,scarlet-violet,,sell,5000,poke-dollar,,pokedb
throat-spray,sword-shield,,sell,2000,poke-dollar,,pokedb
thunder-stone,red-blue,,buy,2100,poke-dollar,,bulbapedia
thunder-stone,yellow,,buy,2100,poke-dollar,,bulbapedia
thunder-stone,firered-leafgreen,,buy,2100,poke-dollar,,bulbapedia
thunder-stone,red-blue,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,yellow,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,firered-leafgreen,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,gold-silver,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,crystal,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,ruby-sapphire,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,emerald,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,diamond-pearl,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,platinum,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,heartgold-soulsilver,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,black-white,white,sell,1050,poke-dollar,,bulbapedia
thunder-stone,x-y,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,omega-ruby-alpha-sapphire,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,brilliant-diamond-shining-pearl,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,black-white,black,buy,10000,poke-dollar,,bulbapedia
thunder-stone,black-2-white-2,,buy,10000,poke-dollar,,bulbapedia
thunder-stone,black-white,black,sell,1050,poke-dollar,,bulbapedia
thunder-stone,black-2-white-2,,sell,1050,poke-dollar,,bulbapedia
thunder-stone,sun-moon,,buy,3000,poke-dollar,,bulbapedia
thunder-stone,ultra-sun-ultra-moon,,buy,3000,poke-dollar,,bulbapedia
thunder-stone,sun-moon,,sell,1500,poke-dollar,,bulbapedia
thunder-stone,ultra-sun-ultra-moon,,sell,1500,poke-dollar,,bulbapedia
thunder-stone,lets-go-pikachu-lets-go-eevee,,buy,5000,poke-dollar,,bulbapedia
thunder-stone,lets-go-pikachu-lets-go-eevee,,sell,2500,poke-dollar,,bulbapedia
thunder-stone,sword-shield,,sell,1500,poke-dollar,,bulbapedia
thunder-stone,scarlet-violet,,buy,3000,poke-dollar,,bulbapedia
thunder-stone,scarlet-violet,,sell,750,poke-dollar,,bulbapedia
timid-mint,brilliant-diamond-shining-pearl,,sell,10,poke-dollar,,pokedb
timid-mint,scarlet-violet,,buy,20000,poke-dollar,,pokedb
timid-mint,scarlet-violet,,sell,5000,poke-dollar,,pokedb
timid-mint,sword-shield,,sell,10,poke-dollar,,pokedb
tin-of-beans,sword-shield,,buy,400,poke-dollar,,pokedb
tin-of-beans,sword-shield,,sell,200,poke-dollar,,pokedb
tiny-bamboo-shoot,scarlet-violet,,sell,375,poke-dollar,,pokedb
tiny-mushroom,gold-silver,,buy,500,poke-dollar,,bulbapedia
tiny-mushroom,crystal,,buy,500,poke-dollar,,bulbapedia
tiny-mushroom,heartgold-soulsilver,,buy,500,poke-dollar,,bulbapedia
tiny-mushroom,gold-silver,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,crystal,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,heartgold-soulsilver,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,ruby-sapphire,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,emerald,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,firered-leafgreen,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,diamond-pearl,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,platinum,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,black-white,white,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,black-2-white-2,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,x-y,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,omega-ruby-alpha-sapphire,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,sun-moon,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,ultra-sun-ultra-moon,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,lets-go-pikachu-lets-go-eevee,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,sword-shield,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,brilliant-diamond-shining-pearl,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,scarlet-violet,,sell,250,poke-dollar,,bulbapedia
tiny-mushroom,black-white,black,buy,3000,poke-dollar,,bulbapedia
tiny-mushroom,black-white,black,sell,250,poke-dollar,,bulbapedia
tm00,scarlet-violet,,sell,2500,poke-dollar,,pokedb
tm00,sword-shield,,buy,10000,poke-dollar,,pokedb
tm01,yellow,yellow,sell,1500,poke-dollar,,pokedb
tm01,yellow,yellow,buy,3000,poke-dollar,,pokedb
tm03,crystal,crystal,sell,1500,poke-dollar,,pokedb
tm03,diamond-pearl,,sell,1500,poke-dollar,,pokedb
tm03,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm03,firered-leafgreen,,sell,1500,poke-dollar,,pokedb
tm03,gold-silver,,sell,1500,poke-dollar,,pokedb
tm03,platinum,platinum,sell,1500,poke-dollar,,pokedb
tm03,red-blue,,sell,1000,poke-dollar,,pokedb
tm03,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm03,yellow,yellow,sell,1000,poke-dollar,,pokedb
tm04,diamond-pearl,,sell,750,poke-dollar,,pokedb
tm04,gold-silver,,sell,1000,poke-dollar,,pokedb
tm04,red-blue,,sell,500,poke-dollar,,pokedb
tm04,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm05,crystal,crystal,sell,500,poke-dollar,,pokedb
tm05,firered-leafgreen,,sell,500,poke-dollar,,pokedb
tm05,firered-leafgreen,,buy,1000,poke-dollar,,pokedb
tm05,gold-silver,,sell,500,poke-dollar,,pokedb
tm05,red-blue,,sell,1500,poke-dollar,,pokedb
tm05,red-blue,,buy,3000,poke-dollar,,pokedb
tm05,sword-shield,,buy,50000,poke-dollar,,pokedb
tm05,yellow,yellow,buy,3000,poke-dollar,,pokedb
tm05,yellow,yellow,sell,1500,poke-dollar,,pokedb
tm06,brilliant-diamond-shining-pearl,,sell,1500,poke-dollar,,pokedb
tm06,crystal,crystal,sell,1500,poke-dollar,,pokedb
tm06,diamond-pearl,,sell,1500,poke-dollar,,pokedb
tm06,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm06,firered-leafgreen,,sell,1500,poke-dollar,,pokedb
tm06,gold-silver,,sell,1500,poke-dollar,,pokedb
tm06,heartgold-soulsilver,,sell,1500,poke-dollar,,pokedb
tm06,platinum,platinum,sell,1500,poke-dollar,,pokedb
tm06,red-blue,,sell,2000,poke-dollar,,pokedb
tm06,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm06,scarlet-violet,,sell,400,poke-dollar,,pokedb
tm06,yellow,yellow,sell,2000,poke-dollar,,pokedb
tm07,crystal,crystal,sell,1000,poke-dollar,,pokedb
tm07,diamond-pearl,,sell,1500,poke-dollar,,pokedb
tm07,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm07,gold-silver,,sell,1000,poke-dollar,,pokedb
tm07,platinum,platinum,sell,1500,poke-dollar,,pokedb
tm07,red-blue,,sell,1000,poke-dollar,,pokedb
tm07,red-blue,,buy,2000,poke-dollar,,pokedb
tm07,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm07,yellow,yellow,sell,1000,poke-dollar,,pokedb
tm07,yellow,yellow,buy,2000,poke-dollar,,pokedb
tm08,black-2-white-2,,buy,80000,poke-dollar,,pokedb
tm08,brilliant-diamond-shining-pearl,,sell,750,poke-dollar,,pokedb
tm08,crystal,crystal,sell,500,poke-dollar,,pokedb
tm08,crystal,crystal,buy,1000,poke-dollar,,pokedb
tm08,diamond-pearl,,sell,750,poke-dollar,,pokedb
tm08,diamond-pearl,,buy,48,battle-point,,pokedb
tm08,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm08,firered-leafgreen,,sell,1500,poke-dollar,,pokedb
tm08,gold-silver,,sell,500,poke-dollar,,pokedb
tm08,gold-silver,,buy,1000,poke-dollar,,pokedb
tm08,heartgold-soulsilver,,buy,48,battle-point,,pokedb
tm08,heartgold-soulsilver,,sell,750,poke-dollar,,pokedb
tm08,platinum,platinum,buy,48,battle-point,,pokedb
tm08,platinum,platinum,sell,750,poke-dollar,,pokedb
tm08,red-blue,,sell,2000,poke-dollar,,pokedb
tm08,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm08,scarlet-violet,,buy,800,league-point,Requires Houndour Fang ×3,pokedb
tm08,scarlet-violet,,sell,800,poke-dollar,,pokedb
tm08,sun-moon,,buy,10000,poke-dollar,,pokedb
tm08,sword-shield,,buy,50000,poke-dollar,,pokedb
tm08,yellow,yellow,sell,2000,poke-dollar,,pokedb
tm09,omega-ruby-alpha-sapphire,,buy,10000,poke-dollar,Mauville City Poké Mart,pokedb
tm09,red-blue,,buy,3000,poke-dollar,Celadon Department Store,pokedb
tm09,red-blue,,sell,1500,poke-dollar,,pokedb
tm09,sun-moon,,buy,10000,poke-dollar,Konikoni City,pokedb
tm09,sword-shield,,buy,50000,poke-dollar,Wyndon,pokedb
tm09,ultra-sun-ultra-moon,,buy,10000,poke-dollar,Konikoni City,pokedb
tm09,yellow,yellow,sell,1500,poke-dollar,,pokedb
tm09,yellow,yellow,buy,3000,poke-dollar,Celadon Department Store,pokedb
tm10,brilliant-diamond-shining-pearl,,sell,750,poke-dollar,,pokedb
tm10,brilliant-diamond-shining-pearl,,buy,1500,poke-dollar,,pokedb
tm10,crystal,crystal,sell,1500,poke-dollar,,pokedb
tm10,crystal,crystal,buy,3000,poke-dollar,,pokedb
tm10,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm10,emerald,emerald,buy,3000,poke-dollar,,pokedb
tm10,gold-silver,,sell,1500,poke-dollar,,pokedb
tm10,gold-silver,,buy,3000,poke-dollar,,pokedb
tm10,ruby-sapphire,,buy,3000,poke-dollar,,pokedb
tm10,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm11,black-white,,buy,50000,poke-dollar,,pokedb
tm11,crystal,crystal,buy,2000,poke-dollar,,pokedb
tm11,crystal,crystal,sell,1000,poke-dollar,,pokedb
tm11,gold-silver,,buy,2000,poke-dollar,,pokedb
tm11,gold-silver,,sell,1000,poke-dollar,,pokedb
tm11,sun-moon,,buy,50000,poke-dollar,,pokedb
tm11,x-y,,buy,50000,poke-dollar,,pokedb
tm12,crystal,crystal,sell,500,poke-dollar,,pokedb
tm12,diamond-pearl,,sell,750,poke-dollar,,pokedb
tm12,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm12,firered-leafgreen,,sell,1500,poke-dollar,,pokedb
tm12,gold-silver,,sell,500,poke-dollar,,pokedb
tm12,heartgold-soulsilver,,buy,1500,poke-dollar,,pokedb
tm12,heartgold-soulsilver,,sell,750,poke-dollar,,pokedb
tm12,platinum,platinum,sell,750,poke-dollar,,pokedb
tm12,red-blue,,sell,500,poke-dollar,,pokedb
tm12,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm12,scarlet-violet,,sell,400,poke-dollar,,pokedb
tm12,sword-shield,,buy,50000,poke-dollar,,pokedb
tm12,yellow,yellow,sell,500,poke-dollar,,pokedb
tm14,black-white,,buy,70000,poke-dollar,,pokedb
tm14,brilliant-diamond-shining-pearl,,buy,5500,poke-dollar,,pokedb
tm14,brilliant-diamond-shining-pearl,,sell,2750,poke-dollar,,pokedb
tm14,gold-silver,,buy,5500,coin,Goldenrod Game Corner,pokedb
tm14,gold-silver,,sell,1500,poke-dollar,,pokedb
tm14,omega-ruby-alpha-sapphire,,buy,30000,poke-dollar,,pokedb
tm14,red-blue,,sell,2500,poke-dollar,,pokedb
tm14,ruby-sapphire,,buy,5500,poke-dollar,,pokedb
tm14,ruby-sapphire,,sell,2750,poke-dollar,,pokedb
tm14,scarlet-violet,,sell,3000,poke-dollar,,pokedb
tm14,sun-moon,,buy,30000,poke-dollar,,pokedb
tm14,x-y,,buy,70000,poke-dollar,,pokedb
tm15,black-2-white-2,,buy,90000,poke-dollar,,pokedb
tm15,black-white,,buy,90000,poke-dollar,,pokedb
tm15,brilliant-diamond-shining-pearl,,sell,3750,poke-dollar,,pokedb
tm15,brilliant-diamond-shining-pearl,,buy,7500,poke-dollar,,pokedb
tm15,crystal,crystal,sell,1500,poke-dollar,,pokedb
tm15,crystal,crystal,buy,7500,coin,,pokedb
tm15,diamond-pearl,,sell,3750,poke-dollar,,pokedb
tm15,diamond-pearl,,buy,7500,poke-dollar,,pokedb
tm15,emerald,emerald,buy,7500,poke-dollar,,pokedb
tm15,emerald,emerald,sell,3750,poke-dollar,,pokedb
tm15,firered-leafgreen,,buy,7500,poke-dollar,,pokedb
tm15,firered-leafgreen,,sell,3750,poke-dollar,,pokedb
tm15,gold-silver,,sell,1500,poke-dollar,,pokedb
tm15,gold-silver,,buy,7500,coin,,pokedb
tm15,omega-ruby-alpha-sapphire,,buy,50000,poke-dollar,,pokedb
tm15,platinum,platinum,sell,3750,poke-dollar,,pokedb
tm15,platinum,platinum,buy,7500,poke-dollar,,pokedb
tm15,red-blue,red,sell,2500,poke-dollar,,pokedb
tm15,red-blue,red,buy,5500,coin,,pokedb
tm15,red-blue,,sell,2500,poke-dollar,,pokedb
tm15,red-blue,,buy,5500,coin,,pokedb
tm15,ruby-sapphire,,sell,3750,poke-dollar,,pokedb
tm15,ruby-sapphire,,buy,7500,poke-dollar,,pokedb
tm15,sun-moon,,buy,50000,poke-dollar,,pokedb
tm15,ultra-sun-ultra-moon,,buy,50000,poke-dollar,,pokedb
tm15,x-y,,buy,90000,poke-dollar,,pokedb
tm15,yellow,yellow,sell,2500,poke-dollar,,pokedb
tm15,yellow,yellow,buy,5500,coin,,pokedb
tm16,black-white,,buy,30000,poke-dollar,Nimbasa City,pokedb
tm16,brilliant-diamond-shining-pearl,,sell,1000,poke-dollar,,pokedb
tm16,brilliant-diamond-shining-pearl,,buy,2000,poke-dollar,Veilstone Department Store,pokedb
tm16,diamond-pearl,,sell,1000,poke-dollar,,pokedb
tm16,diamond-pearl,,buy,2000,poke-dollar,,pokedb
tm16,emerald,emerald,buy,3000,poke-dollar,Lilycove Department Store,pokedb
tm16,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm16,omega-ruby-alpha-sapphire,,buy,10000,poke-dollar,Lilycove Department Store,pokedb
tm16,platinum,platinum,buy,2000,poke-dollar,,pokedb
tm16,platinum,platinum,sell,1000,poke-dollar,,pokedb
tm16,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm16,ruby-sapphire,,buy,3000,poke-dollar,Lilycove Department Store,pokedb
tm16,sun-moon,,buy,10000,poke-dollar,Heahea City,pokedb
tm16,ultra-sun-ultra-moon,,buy,10000,poke-dollar,Heahea City,pokedb
tm16,x-y,,buy,30000,poke-dollar,Kiloude City Poké Mart,pokedb
tm17,brilliant-diamond-shining-pearl,,buy,2000,poke-dollar,,pokedb
tm17,brilliant-diamond-shining-pearl,,sell,1000,poke-dollar,,pokedb
tm17,crystal,crystal,buy,3000,poke-dollar,,pokedb
tm17,crystal,crystal,sell,1500,poke-dollar,,pokedb
tm17,diamond-pearl,,sell,1000,poke-dollar,,pokedb
tm17,diamond-pearl,,buy,2000,poke-dollar,,pokedb
tm17,emerald,emerald,buy,3000,poke-dollar,,pokedb
tm17,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm17,gold-silver,,sell,1500,poke-dollar,,pokedb
tm17,gold-silver,,buy,3000,poke-dollar,,pokedb
tm17,heartgold-soulsilver,,sell,1000,poke-dollar,,pokedb
tm17,heartgold-soulsilver,,buy,2000,poke-dollar,,pokedb
tm17,omega-ruby-alpha-sapphire,,buy,10000,poke-dollar,,pokedb
tm17,platinum,platinum,sell,1000,poke-dollar,,pokedb
tm17,platinum,platinum,buy,2000,poke-dollar,,pokedb
tm17,red-blue,,buy,3000,poke-dollar,,pokedb
tm17,red-blue,,sell,1500,poke-dollar,,pokedb
tm17,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm17,ruby-sapphire,,buy,3000,poke-dollar,,pokedb
tm17,scarlet-violet,,sell,400,poke-dollar,,pokedb
tm17,sun-moon,,buy,10000,poke-dollar,,pokedb
tm17,sword-shield,,buy,10000,poke-dollar,,pokedb
tm17,ultra-sun-ultra-moon,,buy,10000,poke-dollar,,pokedb
tm17,yellow,yellow,sell,1500,poke-dollar,,pokedb
tm17,yellow,yellow,buy,3000,poke-dollar,,pokedb
tm18,black-2-white-2,,buy,50000,poke-dollar,,pokedb
tm18,black-white,,buy,50000,poke-dollar,,pokedb
tm18,brilliant-diamond-shining-pearl,,sell,1000,poke-dollar,,pokedb
tm18,crystal,crystal,buy,2000,poke-dollar,,pokedb
tm18,crystal,crystal,sell,1000,poke-dollar,,pokedb
tm18,diamond-pearl,,sell,1000,poke-dollar,,pokedb
tm18,emerald,emerald,sell,1000,poke-dollar,,pokedb
tm18,firered-leafgreen,,sell,1000,poke-dollar,,pokedb
tm18,gold-silver,,sell,1000,poke-dollar,,pokedb
tm18,gold-silver,,buy,2000,poke-dollar,,pokedb
tm18,platinum,platinum,sell,1000,poke-dollar,,pokedb
tm18,red-blue,,sell,1000,poke-dollar,,pokedb
tm18,ruby-sapphire,,sell,1000,poke-dollar,,pokedb
tm18,scarlet-violet,,sell,3000,poke-dollar,,pokedb
tm18,sun-moon,,buy,50000,poke-dollar,,pokedb
tm18,sword-shield,,buy,10000,poke-dollar,,pokedb
tm18,ultra-sun-ultra-moon,,buy,50000,poke-dollar,,pokedb
tm18,x-y,,buy,50000,poke-dollar,,pokedb
tm19,crystal,crystal,sell,1500,poke-dollar,,pokedb
tm19,diamond-pearl,,sell,1500,poke-dollar,,pokedb
tm19,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm19,firered-leafgreen,,sell,1500,poke-dollar,,pokedb
tm19,gold-silver,,sell,1500,poke-dollar,,pokedb
tm19,heartgold-soulsilver,,sell,1500,poke-dollar,,pokedb
tm19,lets-go-pikachu-lets-go-eevee,,buy,50000,poke-dollar,Celadon Department Store,pokedb
tm19,platinum,platinum,sell,1500,poke-dollar,,pokedb
tm19,red-blue,,sell,1500,poke-dollar,,pokedb
tm19,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm19,scarlet-violet,,sell,200,poke-dollar,,pokedb
tm19,sun-moon,,buy,10000,poke-dollar,Malie City,pokedb
tm19,sword-shield,,buy,10000,poke-dollar,Motostoke Upper Pokémon Center,pokedb
tm19,yellow,yellow,sell,1500,poke-dollar,,pokedb
tm20,red-blue,blue,sell,1000,poke-dollar,,pokedb
tm20,red-blue,red,sell,1000,poke-dollar,,pokedb
tm20,yellow,yellow,sell,1000,poke-dollar,,pokedb
tm21,brilliant-diamond-shining-pearl,,buy,3000,poke-dollar,,pokedb
tm21,diamond-pearl,,buy,8000,coin,Game Corner,pokedb
tm21,gold-silver,,sell,500,poke-dollar,,pokedb
tm21,heartgold-soulsilver,,buy,1000,poke-dollar,,pokedb
tm21,red-blue,,sell,2500,poke-dollar,,pokedb
tm22,brilliant-diamond-shining-pearl,,sell,1500,poke-dollar,,pokedb
tm22,brilliant-diamond-shining-pearl,,buy,3000,poke-dollar,,pokedb
tm22,crystal,crystal,sell,1500,poke-dollar,,pokedb
tm22,diamond-pearl,,sell,1500,poke-dollar,,pokedb
tm22,diamond-pearl,,buy,3000,poke-dollar,,pokedb
tm22,gold-silver,,sell,1500,poke-dollar,,pokedb
tm22,heartgold-soulsilver,,buy,3000,poke-dollar,,pokedb
tm22,heartgold-soulsilver,,sell,1500,poke-dollar,,pokedb
tm22,platinum,platinum,sell,1500,poke-dollar,,pokedb
tm22,platinum,platinum,buy,3000,poke-dollar,,pokedb
tm22,red-blue,,sell,2500,poke-dollar,,pokedb
tm22,scarlet-violet,,sell,3000,poke-dollar,,pokedb
tm22,sun-moon,,buy,10000,poke-dollar,,pokedb
tm22,ultra-sun-ultra-moon,,buy,10000,poke-dollar,,pokedb
tm22,yellow,yellow,sell,2500,poke-dollar,,pokedb
tm23,black-2-white-2,,buy,18,battle-point,,pokedb
tm23,black-white,,buy,36,battle-point,,pokedb
tm23,crystal,crystal,sell,1500,poke-dollar,,pokedb
tm23,diamond-pearl,,sell,1500,poke-dollar,,pokedb
tm23,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm23,firered-leafgreen,,buy,3500,coin,,pokedb
tm23,firered-leafgreen,,sell,1500,poke-dollar,,pokedb
tm23,gold-silver,,sell,1500,poke-dollar,,pokedb
tm23,heartgold-soulsilver,,sell,1500,poke-dollar,,pokedb
tm23,platinum,platinum,sell,1500,poke-dollar,,pokedb
tm23,red-blue,,buy,3300,coin,,pokedb
tm23,red-blue,,sell,2500,poke-dollar,,pokedb
tm23,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm23,scarlet-violet,,buy,800,league-point,Requires crafting materials,pokedb
tm23,scarlet-violet,,sell,800,poke-dollar,,pokedb
tm23,sun-moon,,buy,10000,poke-dollar,,pokedb
tm23,sword-shield,,buy,10000,poke-dollar,,pokedb
tm23,x-y,,buy,32,battle-point,,pokedb
tm23,yellow,yellow,buy,3300,coin,,pokedb
tm23,yellow,yellow,sell,2500,poke-dollar,,pokedb
tm24,brilliant-diamond-shining-pearl,,sell,1500,poke-dollar,,pokedb
tm24,brilliant-diamond-shining-pearl,,buy,3000,poke-dollar,,pokedb
tm24,crystal,crystal,sell,1500,poke-dollar,,pokedb
tm24,diamond-pearl,,sell,1500,poke-dollar,,pokedb
tm24,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm24,gold-silver,,sell,1500,poke-dollar,,pokedb
tm24,platinum,platinum,sell,1500,poke-dollar,,pokedb
tm24,red-blue,,sell,1000,poke-dollar,,pokedb
tm24,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm24,scarlet-violet,,sell,800,poke-dollar,,pokedb
tm24,yellow,yellow,sell,1000,poke-dollar,,pokedb
tm25,black-white,,buy,70000,poke-dollar,,pokedb
tm25,diamond-pearl,,buy,5500,poke-dollar,,pokedb
tm25,emerald,emerald,buy,5500,poke-dollar,,pokedb
tm25,gold-silver,,buy,5500,coin,,pokedb
tm25,red-blue,,sell,2500,poke-dollar,,pokedb
tm25,ruby-sapphire,,buy,5500,poke-dollar,,pokedb
tm25,scarlet-violet,,sell,5000,poke-dollar,,pokedb
tm25,sun-moon,,buy,30000,poke-dollar,,pokedb
tm25,sword-shield,,buy,10000,poke-dollar,,pokedb
tm25,x-y,,buy,70000,poke-dollar,,pokedb
tm26,diamond-pearl,,sell,1500,poke-dollar,,pokedb
tm26,gold-silver,,sell,1500,poke-dollar,,pokedb
tm26,red-blue,,sell,2000,poke-dollar,,pokedb
tm26,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm28,firered-leafgreen,,buy,2000,poke-dollar,,pokedb
tm28,firered-leafgreen,,sell,1000,poke-dollar,,pokedb
tm28,lets-go-pikachu-lets-go-eevee,,buy,30000,poke-dollar,,pokedb
tm28,red-blue,,sell,1000,poke-dollar,,pokedb
tm28,scarlet-violet,,sell,1500,poke-dollar,,pokedb
tm28,sword-shield,,buy,100000,poke-dollar,Battle Tower,pokedb
tm28,x-y,,buy,10000,poke-dollar,,pokedb
tm28,yellow,yellow,sell,1000,poke-dollar,,pokedb
tm29,brilliant-diamond-shining-pearl,,buy,3000,poke-dollar,,pokedb
tm29,brilliant-diamond-shining-pearl,,sell,1500,poke-dollar,,pokedb
tm29,diamond-pearl,,sell,1500,poke-dollar,,pokedb
tm29,gold-silver,,sell,1000,poke-dollar,,pokedb
tm29,red-blue,,sell,2000,poke-dollar,,pokedb
tm30,crystal,crystal,sell,1500,poke-dollar,,pokedb
tm30,emerald,emerald,sell,1500,poke-dollar,,pokedb
tm30,firered-leafgreen,,buy,4500,coin,Rocket Game Corner,pokedb
tm30,firered-leafgreen,,sell,1500,poke-dollar,,pokedb
tm30,gold-silver,,sell,1500,poke-dollar,,pokedb
tm30,red-blue,,sell,500,poke-dollar,,pokedb
tm30,ruby-sapphire,,sell,1500,poke-dollar,,pokedb
tm30,yellow,yellow,sell,500,poke-dollar,,pokedb
tm31,crystal,crystal,sell,1500,poke-dollar,,pokedb
tm31,gold-silver,,sell,1500,poke-dollar,,pokedb
tm31,red-blue,,sell,1000,poke-dollar,,pokedb
tm31,yellow,yellow,sell,1000,poke-dollar,,pokedb
tm32,brilliant-diamond-shining-pearl,,sell,500,poke-dollar,,pokedb
tm32,brilliant-diamond-shining-pearl,,buy,1000,poke-dollar,,pokedb
tm32,diamond-pearl,,sell,500,poke-dollar,,pokedb
tm32,diamond-pearl,,buy,4000,coin,,pokedb
tm32,emerald,emerald,sell,1000,poke-dollar,,pokedb
tm32,emerald,emerald,buy,1500,coin,,pokedb
tm32,gold-silver,,buy,1500,coin,,pokedb
tm32,gold-silver,,sell,1000,poke-dollar,,pokedb
tm32,platinum,platinum,sell,500,poke-dollar,,pokedb
tm32,platinum,platinum,buy,4000,coin,,pokedb
tm32,red-blue,,buy,1000,poke-dollar,,pokedb
tm32,red-blue,,sell,500,poke-dollar,,pokedb
tm32,ruby-sapphire,,sell,1000,poke-dollar,,pokedb
tm32,ruby-sapphire,,buy,1500,coin,,pokedb
tm32,scarlet-violet,,sell,200,poke-dollar,,pokedb
tm32,scarlet-violet,,buy,200,league-point,Requires 3 Fletchling Feathers,pokedb
tm32,sun-moon,,buy,10000,poke-dollar,,pokedb
tm32,sword-shield,,buy,10000,poke-dollar,,pokedb
