pokemon,form,version_group,versions,location_area,method,levels,on_terrain_land,probability_overall,group_rate,group_pokemon,hidden_ability_possible,tera_raid_star_level,lvl_after_way_home,on_terrain_watersurface,on_terrain_underwater,on_terrain_overland,on_terrain_sky,note,probability_morning,probability_day,probability_evening,probability_night,trade_for
tentacool,tentacool,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
tentacruel,tentacruel,scarlet-violet,scarlet;violet,coastal-biome-ocean,symbol-encounter,58 - 68,,200,,,,,,true,true,,,,,,,,
tentacruel,tentacruel,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-ocean,symbol-encounter,58 - 68,,200,,,,,,true,true,,,,,,,,
tentacruel,tentacruel,scarlet-violet,scarlet;violet,coastal-biome-coastal-plaza-island-ocean,symbol-encounter,58 - 68,,200,,,,,,true,true,,,,,,,,
tentacruel,tentacruel,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
tepig,tepig,scarlet-violet,scarlet;violet,canyon-biome-prairie,symbol-encounter,59 - 70,true,70,10%,tepig,,,,,,,,Only after increasing the Canyon Biome's diversity at the League Club,,,,,
tepig,tepig,scarlet-violet,scarlet;violet,canyon-biome-rocky-area,symbol-encounter,59 - 70,true,70,10%,tepig,,,,,,,,,,,,,
tepig,tepig,scarlet-violet,scarlet;violet,canyon-biome-nature-preserve-rocky-area,symbol-encounter,59 - 70,true,70,10%,tepig,,,,,,,,Only after increasing the Canyon Biome's diversity at the League Club,,,,,
terapagos,terapagos,scarlet-violet,scarlet;violet,area-zero-underdepths,special-encounter,85,,one,,,,,,,,,,Part of the {Indigo Disk;GAME;the-indigo-disk} story. Never Shiny,,,,,
terrakion,terrakion,scarlet-violet,scarlet;violet,west-province-area-one,special-encounter,70,,one,,,,,,,,,,Spawns after receiving a {Terrakion Treat;ITEM;terrakion-treat} from Snacksworth. Never Shiny,,,,,
timburr,timburr,scarlet-violet,scarlet;violet,mossfell-confluence-prairie,symbol-encounter,19 - 25,true,200,,,,,,,,,,,,,,,
timburr,timburr,scarlet-violet,scarlet;violet,mossfell-confluence-rocky-area,symbol-encounter,19 - 25,true,500,,,,,,,,,,,,,,,
timburr,timburr,scarlet-violet,scarlet;violet,onis-maw-rocky-area,symbol-encounter,20 - 23,true,500,,,,,58 - 61,,,,,,,,,,
timburr,timburr,scarlet-violet,scarlet;violet,oni-mountain-prairie,symbol-encounter,14 - 17,true,200,,,,,55 - 61,,,,,,,,,,
timburr,timburr,scarlet-violet,scarlet;violet,oni-mountain-rocky-area,symbol-encounter,14 - 17,true,500,,,,,55 - 61,,,,,,,,,,
timburr,timburr,scarlet-violet,scarlet;violet,paradise-barrens-prairie,symbol-encounter,19 - 22,true,200,,,,,,,,,,,,,,,
timburr,timburr,scarlet-violet,scarlet;violet,paradise-barrens-desert,symbol-encounter,19 - 22,true,300,,,,,,,,,,,,,,,
timburr,timburr,scarlet-violet,scarlet;violet,paradise-barrens-rocky-area,symbol-encounter,19 - 22,true,500,,,,,,,,,,,,,,,
timburr,timburr,scarlet-violet,scarlet;violet,wistful-fields-patchy-field-prairie,symbol-encounter,27 - 30,true,200,,,,,56 - 59,,,,,,,,,,
timburr,timburr,scarlet-violet,scarlet;violet,wistful-fields-patchy-field-rocky-area,symbol-encounter,27 - 30,true,500,,,,,56 - 59,,,,,,,,,,
timburr,timburr,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
ting-lu,ting-lu,scarlet-violet,scarlet;violet,groundblight-shrine,special-encounter,60,,one,,,,,,,,,,Never Shiny,,,,,
tinkatink,tinkatink,scarlet-violet,scarlet;violet,asado-desert,fixed-encounter,,,,,,,,,,,,,,,,,,
tinkatink,tinkatink,scarlet-violet,scarlet;violet,east-province-area-two-ruins,symbol-encounter,20,true,15,,,,,,,,,,,,,,,
tinkatink,tinkatink,scarlet-violet,scarlet;violet,south-province-area-five-ruins,symbol-encounter,20,true,15,,,,,,,,,,,,,,,
tinkatink,tinkatink,scarlet-violet,scarlet;violet,south-province-area-four-ruins,symbol-encounter,20,true,15,,,,,,,,,,,,,,,
tinkatink,tinkatink,scarlet-violet,scarlet;violet,south-province-area-three-ruins,symbol-encounter,10 - 14,true,15,,,,,,,,,,,,,,,
tinkatink,tinkatink,scarlet-violet,scarlet;violet,south-province-area-two-ruins,symbol-encounter,10,true,15,,,,,,,,,,,,,,,
tinkatink,tinkatink,scarlet-violet,scarlet;violet,west-province-area-one-ruins,symbol-encounter,14 - 18,true,15,,,,,,,,,,,,,,,
tinkatink,tinkatink,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
tinkaton,tinkaton,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
tinkaton,tinkaton,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
tinkatuff,tinkatuff,scarlet-violet,scarlet;violet,asado-desert-ruins,symbol-encounter,24 - 26,true,15,,,,,,,,,,,,,,,
tinkatuff,tinkatuff,scarlet-violet,scarlet;violet,east-province-area-two-ruins,symbol-encounter,24,true,15,,,,,,,,,,,,,,,
tinkatuff,tinkatuff,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-mountain,symbol-encounter,34 - 42,true,10,,,,,,,,,,,,,,,
tinkatuff,tinkatuff,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-ruins,symbol-encounter,36 - 39,true,15,,,,,,,,,,,,,,,
tinkatuff,tinkatuff,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-ruins,symbol-encounter,38 - 41,true,15,,,,,,,,,,,,,,,
tinkatuff,tinkatuff,scarlet-violet,scarlet;violet,north-province-area-one-mountain,symbol-encounter,46 - 53,true,10,,,,,,,,,,,,,,,
tinkatuff,tinkatuff,scarlet-violet,scarlet;violet,socarrat-trail,fixed-encounter,40,,,,,,,,,,,,,,,,,
tinkatuff,tinkatuff,scarlet-violet,scarlet;violet,south-province-area-six-ruins,symbol-encounter,38 - 41,true,15,,,,,,,,,,,,,,,
tinkatuff,tinkatuff,scarlet-violet,scarlet;violet,west-province-area-one,static-encounter,,,,,,,,,,,,,,,,,,
tinkatuff,tinkatuff,scarlet-violet,scarlet;violet,west-province-area-three-ruins,symbol-encounter,31 - 34,true,15,,,,,,,,,,,,,,,
tinkatuff,tinkatuff,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,asado-desert-prairie,symbol-encounter,20 - 23,true,2,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,dalizapa-passage-western-passage-prairie,symbol-encounter,31 - 34,true,2,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,east-province-area-one-prairie,symbol-encounter,18 - 23,true,2,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,east-province-area-one-forest,symbol-encounter,18 - 23,true,10,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,east-province-area-three-prairie,symbol-encounter,23 - 24,true,2,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,east-province-area-two-prairie,symbol-encounter,19 - 26,true,2,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,east-province-area-two-forest,symbol-encounter,19 - 23,true,10,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,mossfell-confluence-prairie,symbol-encounter,19 - 25,true,200,20%,toedscool,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,mossfell-confluence-bamboo-forest,symbol-encounter,19 - 25,true,450,20%,toedscool,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,revelers-road-prairie,symbol-encounter,13 - 17,true,200,20%,toedscool,,,57 - 61,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,revelers-road-bamboo-forest,symbol-encounter,13 - 17,true,450,20%,toedscool,,,57 - 61,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,socarrat-trail-forest,symbol-encounter,53 - 56,true,150,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,south-province-area-five-prairie,symbol-encounter,18 - 23,true,2,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,south-province-area-four-prairie,symbol-encounter,18 - 23,true,2,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,south-province-area-four-forest,symbol-encounter,18 - 22,true,10,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,tagtree-thicket-forest,symbol-encounter,25 - 32,true,10,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,west-province-area-three-prairie,symbol-encounter,28 - 34,true,2,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,west-province-area-three-forest,symbol-encounter,28 - 34,true,10,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,west-province-area-two-prairie,symbol-encounter,22 - 29,true,2,,,,,,,,,,,,,,,
toedscool,toedscool,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
toedscruel,toedscruel,scarlet-violet,scarlet;violet,socarrat-trail-forest,symbol-encounter,53 - 56,true,40,100%,toedscool,,,,,,,,,,,,,
toedscruel,toedscruel,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
toedscruel,toedscruel,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
torchic,torchic,scarlet-violet,scarlet;violet,polar-biome-north-mountain-cave,symbol-encounter,63 - 72,true,200,10%,torchic,,,,,,,,Only after increasing the Polar Biome's diversity at the League Club,,,,,
torkoal,torkoal,scarlet-violet,scarlet;violet,coastal-biome-torchlit-mountain-prairie,symbol-encounter,58 - 68,true,40,,,,,,,,,,,,,,,
torkoal,torkoal,scarlet-violet,scarlet;violet,coastal-biome-torchlit-mountain-rocky-area,symbol-encounter,58 - 68,true,200,,,,,,,,,,,,,,,
torkoal,torkoal,scarlet-violet,scarlet;violet,east-province-area-three-mine,symbol-encounter,28 - 29,true,10,,,,,,,,,,,,,,,
torkoal,torkoal,scarlet-violet,scarlet;violet,west-province-area-one,static-encounter,,,,,,,,,,,,,,,,,,
torkoal,torkoal,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
torkoal,torkoal,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
totodile,totodile,scarlet-violet,scarlet;violet,savanna-biome-savanna-entrance-volcano,symbol-encounter,55 - 67,true,80,10%,totodile,,,,true,true,,,Only after increasing the Savanna Biome's diversity at the League Club,,,,,
totodile,totodile,scarlet-violet,scarlet;violet,savanna-biome-northeast-savanna-volcano,symbol-encounter,55 - 67,true,80,10%,totodile,,,,true,true,,,Only after increasing the Savanna Biome's diversity at the League Club,,,,,
toucannon,toucannon,scarlet-violet,scarlet;violet,coastal-biome-prairie,symbol-encounter,58 - 68,true,60,10%,toucannon,,,,,,true,true,,,,,,
toucannon,toucannon,scarlet-violet,scarlet;violet,coastal-biome-rocky-area,symbol-encounter,58 - 68,true,30,10%,toucannon,,,,,,true,true,,,,,,
toucannon,toucannon,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-prairie,symbol-encounter,58 - 68,true,60,10%,toucannon,,,,,,true,true,,,,,,
toucannon,toucannon,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-rocky-area,symbol-encounter,58 - 68,true,30,10%,toucannon,,,,,,true,true,,,,,,
toucannon,toucannon,scarlet-violet,scarlet;violet,coastal-biome-torchlit-mountain-prairie,symbol-encounter,58 - 68,true,60,10%,toucannon,,,,,,true,true,,,,,,
toucannon,toucannon,scarlet-violet,scarlet;violet,coastal-biome-torchlit-mountain-rocky-area,symbol-encounter,58 - 68,true,30,10%,toucannon,,,,,,true,true,,,,,,
toucannon,toucannon,scarlet-violet,scarlet;violet,coastal-biome-coastal-plaza-island-prairie,symbol-encounter,58 - 68,true,60,10%,toucannon,,,,,,true,true,,,,,,
toucannon,toucannon,scarlet-violet,scarlet;violet,coastal-biome-coastal-plaza-island-rocky-area,symbol-encounter,58 - 68,true,30,10%,toucannon,,,,,,true,true,,,,,,
toxapex,toxapex,scarlet-violet,scarlet;violet,east-province-area-three-prairie,symbol-encounter,,,,,,,,,,,,,,,,,,
toxapex,toxapex,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
toxel,toxel,scarlet-violet,scarlet;violet,south-province-area-four-prairie,symbol-encounter,16 - 23,true,60,,,,,,,,,,,,,,,
toxel,toxel,scarlet-violet,scarlet;violet,south-province-area-four-mountain,symbol-encounter,16 - 23,true,40,,,,,,,,,,,,,,,
toxel,toxel,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
toxicroak,toxicroak,scarlet-violet,scarlet;violet,casseroya-lake-lake,symbol-encounter,49 - 55,true,30,100%,croagunk,,,,,,,,,,,,,
toxicroak,toxicroak,scarlet-violet,scarlet;violet,casseroya-lake-riverside,symbol-encounter,49 - 53,true,20,100%,croagunk,,,,,,,,,,,,,
toxicroak,toxicroak,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
toxtricity-amped,toxtricity-amped,scarlet-violet,scarlet;violet,alfornada-cavern,symbol-encounter,37 - 44,true,15,,,,,,,,,,,,,,,
toxtricity-amped,toxtricity-amped,scarlet-violet,scarlet;violet,south-province-area-six-mountain,symbol-encounter,37 - 43,true,15,,,,,,,,,,,,,,,
toxtricity-amped,toxtricity-amped,scarlet-violet,scarlet;violet,south-province-area-six-cave,symbol-encounter,40 - 44,true,15,,,,,,,,,,,,,,,
toxtricity-amped,toxtricity-amped,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
toxtricity-low-key,toxtricity-low-key,scarlet-violet,scarlet;violet,alfornada-cavern,symbol-encounter,37 - 44,true,15,,,,,,,,,,,,,,,
toxtricity-low-key,toxtricity-low-key,scarlet-violet,scarlet;violet,south-province-area-six-mountain,symbol-encounter,37 - 43,true,15,,,,,,,,,,,,,,,
toxtricity-low-key,toxtricity-low-key,scarlet-violet,scarlet;violet,south-province-area-six-cave,symbol-encounter,40 - 44,true,15,,,,,,,,,,,,,,,
trapinch,trapinch,scarlet-violet,scarlet;violet,savanna-biome-prairie,symbol-encounter,55 - 67,true,270,,,,,,,,,,,,,,,
trapinch,trapinch,scarlet-violet,scarlet;violet,savanna-biome-savanna-entrance-pairie,symbol-encounter,55 - 67,true,270,,,,,,,,,,,,,,,
trapinch,trapinch,scarlet-violet,scarlet;violet,savanna-biome-northeast-savanna-prairie,symbol-encounter,55 - 67,true,270,,,,,,,,,,,,,,,
trapinch,trapinch,scarlet-violet,scarlet;violet,savanna-biome-midwest-savanna-prairie,symbol-encounter,55 - 67,true,270,,,,,,,,,,,,,,,
trapinch,trapinch,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,20,,,,,,2,,,,,,,,,,,
treecko,treecko,scarlet-violet,scarlet;violet,canyon-biome-nature-preserve-prairie,symbol-encounter,59 - 70,true,130,10%,treecko,,,,,,,,Only after increasing the Canyon Biome's diversity at the League Club,,,,,
trevenant,trevenant,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
trevenant,trevenant,scarlet-violet,scarlet;violet,random-around-kitakami,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
tropius,tropius,scarlet-violet,scarlet;violet,casseroya-lake-lake,symbol-encounter,49 - 50,true,30,,,,,,,,,,,,,,,
tropius,tropius,scarlet-violet,scarlet;violet,casseroya-lake,fixed-encounter,,,,,,,,,,,,,,,,,,
tropius,tropius,scarlet-violet,scarlet;violet,dalizapa-passage-western-passage-prairie,symbol-encounter,31 - 35,true,10,,,,,,,,,,,,,,,
tropius,tropius,scarlet-violet,scarlet;violet,west-province-area-three-prairie,symbol-encounter,28 - 35,true,10,,,,,,,,,,,,,,,
tropius,tropius,scarlet-violet,scarlet;violet,west-province-area-three-forest,symbol-encounter,28 - 35,true,30,,,,,,,,,,,,,,,
tropius,tropius,scarlet-violet,scarlet;violet,west-province-area-three-lake,symbol-encounter,28 - 30,true,30,,,,,,,,,,,,,,,
tropius,tropius,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
trumbeak,trumbeak,scarlet-violet,scarlet;violet,coastal-biome-prairie,symbol-encounter,58 - 68,true,100,20%,trumbeak,,,,,,true,true,,,,,,
trumbeak,trumbeak,scarlet-violet,scarlet;violet,coastal-biome-desert,symbol-encounter,58 - 68,true,80,20%,trumbeak,,,,,,true,true,,,,,,
trumbeak,trumbeak,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-prairie,symbol-encounter,58 - 68,true,100,20%,trumbeak,,,,,,true,true,,,,,,
trumbeak,trumbeak,scarlet-violet,scarlet;violet,coastal-biome-southeast-beach-desert,symbol-encounter,58 - 68,true,80,20%,trumbeak,,,,,,true,true,,,,,,
trumbeak,trumbeak,scarlet-violet,scarlet;violet,coastal-biome-torchlit-mountain-prairie,symbol-encounter,58 - 68,true,100,20%,trumbeak,,,,,,true,true,,,,,,
trumbeak,trumbeak,scarlet-violet,scarlet;violet,coastal-biome-coastal-plaza-island-prairie,symbol-encounter,58 - 68,true,100,20%,trumbeak,,,,,,true,true,,,,,,
trumbeak,trumbeak,scarlet-violet,scarlet;violet,coastal-biome-coastal-plaza-island-desert,symbol-encounter,58 - 68,true,80,20%,trumbeak,,,,,,true,true,,,,,,
trumbeak,trumbeak,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,35,,,,,true,3,,,,,,,,,,,
tsareena,tsareena,scarlet-violet,scarlet;violet,socarrat-trail,fixed-tera-encounter,65,,,,,,,,,,,,,,,,,
tsareena,tsareena,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
turtwig,turtwig,scarlet-violet,scarlet;violet,canyon-biome-craggy-cliffs-prairie,symbol-encounter,59 - 70,true,100,10%,turtwig,,,,,,,,Only after increasing the Canyon Biome's diversity at the League Club,,,,,
turtwig,turtwig,scarlet-violet,scarlet;violet,canyon-biome-craggy-cliffs-rocky-area,symbol-encounter,59 - 70,true,90,10%,turtwig,,,,,,,,Only after increasing the Canyon Biome's diversity at the League Club,,,,,
tynamo,tynamo,scarlet-violet,scarlet;violet,chargestone-cavern-chargestone,symbol-encounter,65 - 74,true,400,,,,,,,,,,,,,,,
tynamo,tynamo,scarlet-violet,scarlet;violet,chilling-waterhead-cave,symbol-encounter,24 - 34,true,200,,,,,62 - 72,true,true,,,,,,,,
tynamo,tynamo,scarlet-violet,scarlet;violet,chilling-waterhead-cave-water,symbol-encounter,24 - 34,true,500,,,,,62 - 72,true,true,,,,,,,,
tynamo,tynamo,scarlet-violet,scarlet;violet,north-paldean-sea-ocean,symbol-encounter,38 - 43,,60,50%,tynamo,,,,,true,,,,,,,,
tynamo,tynamo,scarlet-violet,scarlet;violet,savanna-biome-savanna-entrance-volcano,symbol-encounter,55 - 67,,250,,,,,,true,true,,,,,,,,
tynamo,tynamo,scarlet-violet,scarlet;violet,savanna-biome-northeast-savanna-volcano,symbol-encounter,55 - 67,,250,,,,,,true,true,,,,,,,,
tynamo,tynamo,scarlet-violet,scarlet;violet,south-province-area-six-riverside,symbol-encounter,37 - 40,,60,50%,tynamo,,,,,true,,,,,,,,
tynamo,tynamo,scarlet-violet,scarlet;violet,south-province-area-six-ocean,symbol-encounter,38 - 43,,60,50%,tynamo,,,,,true,,,,,,,,
tynamo,tynamo,scarlet-violet,scarlet;violet,west-paldean-sea-ocean,symbol-encounter,25 - 42,,60,50%,tynamo,,,,,true,,,,,,,,
tynamo,tynamo,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
tyranitar,tyranitar,scarlet-violet,scarlet,random-around-paldea,tera-raid-battle,75,,,,,true,5,,,,,,,,,,,
tyranitar,tyranitar,scarlet-violet,scarlet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
tyrogue,tyrogue,scarlet-violet,scarlet;violet,canyon-biome-prairie,symbol-encounter,59 - 70,true,250,,,,,,,,,,,,,,,
tyrogue,tyrogue,scarlet-violet,scarlet;violet,canyon-biome-rocky-area,symbol-encounter,59 - 70,true,400,,,,,,,,,,,,,,,
tyrogue,tyrogue,scarlet-violet,scarlet;violet,canyon-biome-craggy-cliffs-prairie,symbol-encounter,59 - 70,true,250,,,,,,,,,,,,,,,
tyrogue,tyrogue,scarlet-violet,scarlet;violet,canyon-biome-craggy-cliffs-rocky-area,symbol-encounter,59 - 70,true,400,,,,,,,,,,,,,,,
tyrogue,tyrogue,scarlet-violet,scarlet;violet,canyon-biome-nature-preserve-prairie,symbol-encounter,59 - 70,true,250,,,,,,,,,,,,,,,
tyrogue,tyrogue,scarlet-violet,scarlet;violet,canyon-biome-nature-preserve-rocky-area,symbol-encounter,59 - 70,true,400,,,,,,,,,,,,,,,
tyrogue,tyrogue,scarlet-violet,scarlet;violet,canyon-biome-east-bridge-cave,symbol-encounter,60 - 71,true,300,,,,,,,,,,,,,,,
tyrogue,tyrogue,scarlet-violet,scarlet;violet,canyon-biome-outdoor-classroom-cave,symbol-encounter,60 - 71,true,300,,,,,,,,,,,,,,,
tyrogue,tyrogue,scarlet-violet,scarlet;violet,canyon-biome-cliffside-cave,symbol-encounter,60 - 71,true,300,,,,,,,,,,,,,,,
tyrogue,tyrogue,scarlet-violet,scarlet;violet,random-around-terrarium,tera-raid-battle,12,,,,,,1,,,,,,,,,,,
umbreon,umbreon,scarlet-violet,scarlet;violet,alfornada-cavern,symbol-encounter,37 - 44,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,area-zero-small-cave-cave,symbol-encounter,52 - 56,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,area-zero-station-no-3-cave-cave,symbol-encounter,55 - 59,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,area-zero-waterfall-cave-cave,symbol-encounter,55 - 59,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,area-zero-grassy-cave-cave,symbol-encounter,55 - 59,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,dalizapa-passage-northern-passage-cave,symbol-encounter,35 - 40,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,east-province-area-three-cave,symbol-encounter,36,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-cave,symbol-encounter,35 - 41,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,north-province-area-one-cave,symbol-encounter,46 - 53,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,north-province-area-three-cave,symbol-encounter,43 - 50,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,north-province-area-two-cave,symbol-encounter,49 - 56,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,south-province-area-six-cave,symbol-encounter,40 - 44,true,,,,,,,,,,,,0,0,0,1,
umbreon,umbreon,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
ursaluna-bloodmoon,ursaluna-bloodmoon,scarlet-violet,scarlet;violet,timeless-woods,special-encounter,70,,one,,,,,,,,,,After taking pictures of at least 10 different Pokémon species. Never Shiny,,,,,
ursaring,ursaring,scarlet-violet,scarlet;violet,dalizapa-passage-northern-passage-mountain,symbol-encounter,34 - 37,true,20,100%,teddiursa,,,,,,,,,,,,,
ursaring,ursaring,scarlet-violet,scarlet;violet,dalizapa-passage,static-encounter,,true,,,,,,,,,true,true,,,,,,
ursaring,ursaring,scarlet-violet,scarlet;violet,glaseado-mountain-southern-mountain-mountain,symbol-encounter,34 - 42,true,20,100%,teddiursa,,,,,,,,,,,,,
ursaring,ursaring,scarlet-violet,scarlet;violet,north-province-area-one-mountain,symbol-encounter,46 - 53,true,20,100%,teddiursa,,,,,,,,,,,,,
ursaring,ursaring,scarlet-violet,scarlet;violet,north-province-area-one-bamboo-forest,symbol-encounter,49 - 52,true,20,100%,teddiursa,,,,,,,,,,,,,
ursaring,ursaring,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,45,,,,,true,4,,,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,area-zero-upper-field-riverside,symbol-encounter,52 - 62,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,area-zero-lower-field-riverside,symbol-encounter,55 - 59,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,area-zero-station-no-3-cave-riverside,symbol-encounter,55 - 59,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,area-zero-grassy-cave-riverside,symbol-encounter,55 - 59,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,casseroya-lake-lake,symbol-encounter,49 - 55,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,casseroya-lake-riverside,symbol-encounter,49 - 53,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-lake,symbol-encounter,36 - 39,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,glaseado-mountain-northern-mountain-riverside,symbol-encounter,35 - 40,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,north-province-area-one-lake,symbol-encounter,47 - 53,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,north-province-area-one-riverside,symbol-encounter,50 - 53,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,north-province-area-three-riverside,symbol-encounter,43 - 50,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,north-province-area-two-lake,symbol-encounter,49 - 52,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,south-province-area-six-lake,symbol-encounter,37 - 40,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,south-province-area-six-riverside,symbol-encounter,37 - 40,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,west-province-area-three-riverside,symbol-encounter,35,true,100,,,,,,true,,,,,,,,,
vaporeon,vaporeon,scarlet-violet,scarlet;violet,random-around-paldea,tera-raid-battle,90,,,,,true,6,,,,,,,,,,,
