pokemon,version_group,method,move,level,order,mastery
luvdisc,xd,machine,frustration,0,,
luvdisc,xd,machine,safeguard,0,,
luvdisc,xd,machine,hidden-power,0,,
luvdisc,xd,machine,rain-dance,0,,
luvdisc,xd,machine,hail,0,,
luvdisc,xd,machine,facade,0,,
luvdisc,xd,machine,secret-power,0,,
luvdisc,xd,machine,dive,0,,
luvdisc,xd,machine,water-pulse,0,,
bagon,colosseum,level-up,rage,1,,
bagon,colosseum,level-up,bite,5,,
bagon,colosseum,level-up,leer,9,,
bagon,colosseum,level-up,headbutt,17,,
bagon,colosseum,level-up,focus-energy,21,,
bagon,colosseum,level-up,ember,25,,
bagon,colosseum,level-up,dragon-breath,33,,
bagon,colosseum,level-up,scary-face,37,,
bagon,colosseum,level-up,crunch,41,,
bagon,colosseum,level-up,dragon-claw,49,,
bagon,colosseum,level-up,double-edge,53,,
bagon,colosseum,machine,cut,0,,
bagon,colosseum,machine,roar,0,,
bagon,colosseum,machine,flamethrower,0,,
bagon,colosseum,machine,strength,0,,
bagon,colosseum,machine,toxic,0,,
bagon,colosseum,machine,double-team,0,,
bagon,colosseum,machine,fire-blast,0,,
bagon,colosseum,machine,rest,0,,
bagon,colosseum,machine,protect,0,,
bagon,colosseum,machine,attract,0,,
bagon,colosseum,machine,return,0,,
bagon,colosseum,machine,frustration,0,,
bagon,colosseum,machine,hidden-power,0,,
bagon,colosseum,machine,rain-dance,0,,
bagon,colosseum,machine,sunny-day,0,,
bagon,colosseum,machine,rock-smash,0,,
bagon,colosseum,machine,facade,0,,
bagon,colosseum,machine,brick-break,0,,
bagon,colosseum,machine,secret-power,0,,
bagon,colosseum,machine,rock-tomb,0,,
bagon,colosseum,machine,aerial-ace,0,,
bagon,colosseum,machine,dragon-claw,0,,
bagon,xd,level-up,rage,1,,
bagon,xd,level-up,bite,5,,
bagon,xd,level-up,leer,9,,
bagon,xd,level-up,headbutt,17,,
bagon,xd,level-up,focus-energy,21,,
bagon,xd,level-up,ember,25,,
bagon,xd,level-up,dragon-breath,33,,
bagon,xd,level-up,scary-face,37,,
bagon,xd,level-up,crunch,41,,
bagon,xd,level-up,dragon-claw,49,,
bagon,xd,level-up,double-edge,53,,
bagon,xd,tutor,body-slam,0,,
bagon,xd,tutor,double-edge,0,,
bagon,xd,tutor,mimic,0,,
bagon,xd,tutor,substitute,0,,
bagon,xd,tutor,swagger,0,,
bagon,xd,machine,cut,0,,
bagon,xd,machine,roar,0,,
bagon,xd,machine,flamethrower,0,,
bagon,xd,machine,strength,0,,
bagon,xd,machine,toxic,0,,
bagon,xd,machine,double-team,0,,
bagon,xd,machine,fire-blast,0,,
bagon,xd,machine,rest,0,,
bagon,xd,machine,protect,0,,
bagon,xd,machine,attract,0,,
bagon,xd,machine,return,0,,
bagon,xd,machine,frustration,0,,
bagon,xd,machine,hidden-power,0,,
bagon,xd,machine,rain-dance,0,,
bagon,xd,machine,sunny-day,0,,
bagon,xd,machine,rock-smash,0,,
bagon,xd,machine,facade,0,,
bagon,xd,machine,brick-break,0,,
bagon,xd,machine,secret-power,0,,
bagon,xd,machine,rock-tomb,0,,
bagon,xd,machine,aerial-ace,0,,
bagon,xd,machine,dragon-claw,0,,
shelgon,colosseum,level-up,headbutt,1,4,
shelgon,colosseum,level-up,leer,1,3,
shelgon,colosseum,level-up,bite,1,2,
shelgon,colosseum,level-up,rage,1,1,
shelgon,colosseum,level-up,bite,5,,
shelgon,colosseum,level-up,leer,9,,
shelgon,colosseum,level-up,headbutt,17,,
shelgon,colosseum,level-up,focus-energy,21,,
shelgon,colosseum,level-up,ember,25,,
shelgon,colosseum,level-up,protect,30,,
shelgon,colosseum,level-up,dragon-breath,38,,
shelgon,colosseum,level-up,scary-face,47,,
shelgon,colosseum,level-up,crunch,56,,
shelgon,colosseum,level-up,dragon-claw,69,,
shelgon,colosseum,level-up,double-edge,78,,
shelgon,colosseum,machine,cut,0,,
shelgon,colosseum,machine,roar,0,,
shelgon,colosseum,machine,flamethrower,0,,
shelgon,colosseum,machine,strength,0,,
shelgon,colosseum,machine,toxic,0,,
shelgon,colosseum,machine,double-team,0,,
shelgon,colosseum,machine,fire-blast,0,,
shelgon,colosseum,machine,rest,0,,
shelgon,colosseum,machine,protect,0,,
shelgon,colosseum,machine,attract,0,,
shelgon,colosseum,machine,return,0,,
shelgon,colosseum,machine,frustration,0,,
shelgon,colosseum,machine,hidden-power,0,,
shelgon,colosseum,machine,rain-dance,0,,
shelgon,colosseum,machine,sunny-day,0,,
shelgon,colosseum,machine,rock-smash,0,,
shelgon,colosseum,machine,facade,0,,
shelgon,colosseum,machine,brick-break,0,,
shelgon,colosseum,machine,secret-power,0,,
shelgon,colosseum,machine,rock-tomb,0,,
shelgon,colosseum,machine,aerial-ace,0,,
shelgon,colosseum,machine,dragon-claw,0,,
shelgon,xd,level-up,headbutt,1,4,
shelgon,xd,level-up,leer,1,3,
shelgon,xd,level-up,bite,1,2,
shelgon,xd,level-up,rage,1,1,
shelgon,xd,level-up,bite,5,,
shelgon,xd,level-up,leer,9,,
shelgon,xd,level-up,headbutt,17,,
shelgon,xd,level-up,focus-energy,21,,
shelgon,xd,level-up,ember,25,,
shelgon,xd,level-up,protect,30,,
shelgon,xd,level-up,dragon-breath,38,,
shelgon,xd,level-up,scary-face,47,,
shelgon,xd,level-up,crunch,56,,
shelgon,xd,level-up,dragon-claw,69,,
shelgon,xd,level-up,double-edge,78,,
shelgon,xd,tutor,body-slam,0,,
shelgon,xd,tutor,double-edge,0,,
shelgon,xd,tutor,mimic,0,,
shelgon,xd,tutor,substitute,0,,
shelgon,xd,tutor,swagger,0,,
shelgon,xd,machine,cut,0,,
shelgon,xd,machine,roar,0,,
shelgon,xd,machine,flamethrower,0,,
shelgon,xd,machine,strength,0,,
shelgon,xd,machine,toxic,0,,
shelgon,xd,machine,double-team,0,,
shelgon,xd,machine,fire-blast,0,,
shelgon,xd,machine,rest,0,,
shelgon,xd,machine,protect,0,,
shelgon,xd,machine,attract,0,,
shelgon,xd,machine,return,0,,
shelgon,xd,machine,frustration,0,,
shelgon,xd,machine,hidden-power,0,,
shelgon,xd,machine,rain-dance,0,,
shelgon,xd,machine,sunny-day,0,,
shelgon,xd,machine,rock-smash,0,,
shelgon,xd,machine,facade,0,,
shelgon,xd,machine,brick-break,0,,
shelgon,xd,machine,secret-power,0,,
shelgon,xd,machine,rock-tomb,0,,
shelgon,xd,machine,aerial-ace,0,,
shelgon,xd,machine,dragon-claw,0,,
salamence,colosseum,level-up,headbutt,1,4,
salamence,colosseum,level-up,leer,1,3,
salamence,colosseum,level-up,bite,1,2,
salamence,colosseum,level-up,rage,1,1,
salamence,colosseum,level-up,bite,5,,
salamence,colosseum,level-up,leer,9,,
salamence,colosseum,level-up,headbutt,17,,
salamence,colosseum,level-up,focus-energy,21,,
salamence,colosseum,level-up,ember,25,,
salamence,colosseum,level-up,protect,30,,
salamence,colosseum,level-up,dragon-breath,38,,
salamence,colosseum,level-up,scary-face,47,,
salamence,colosseum,level-up,fly,50,,
salamence,colosseum,level-up,crunch,61,,
salamence,colosseum,level-up,dragon-claw,79,,
salamence,colosseum,level-up,double-edge,93,,
salamence,colosseum,machine,cut,0,,
salamence,colosseum,machine,fly,0,,
salamence,colosseum,machine,roar,0,,
salamence,colosseum,machine,flamethrower,0,,
salamence,colosseum,machine,hyper-beam,0,,
salamence,colosseum,machine,strength,0,,
salamence,colosseum,machine,earthquake,0,,
salamence,colosseum,machine,toxic,0,,
salamence,colosseum,machine,double-team,0,,
salamence,colosseum,machine,fire-blast,0,,
salamence,colosseum,machine,rest,0,,
salamence,colosseum,machine,protect,0,,
salamence,colosseum,machine,steel-wing,0,,
salamence,colosseum,machine,attract,0,,
salamence,colosseum,machine,return,0,,
salamence,colosseum,machine,frustration,0,,
salamence,colosseum,machine,iron-tail,0,,
salamence,colosseum,machine,hidden-power,0,,
salamence,colosseum,machine,rain-dance,0,,
salamence,colosseum,machine,sunny-day,0,,
salamence,colosseum,machine,rock-smash,0,,
salamence,colosseum,machine,facade,0,,
salamence,colosseum,machine,brick-break,0,,
salamence,colosseum,machine,secret-power,0,,
salamence,colosseum,machine,rock-tomb,0,,
salamence,colosseum,machine,aerial-ace,0,,
salamence,colosseum,machine,dragon-claw,0,,
salamence,xd,level-up,headbutt,1,4,
salamence,xd,level-up,leer,1,3,
salamence,xd,level-up,bite,1,2,
salamence,xd,level-up,rage,1,1,
salamence,xd,level-up,bite,5,,
salamence,xd,level-up,leer,9,,
salamence,xd,level-up,headbutt,17,,
salamence,xd,level-up,focus-energy,21,,
salamence,xd,level-up,ember,25,,
salamence,xd,level-up,protect,30,,
salamence,xd,level-up,dragon-breath,38,,
salamence,xd,level-up,scary-face,47,,
salamence,xd,level-up,fly,50,,
salamence,xd,level-up,crunch,61,,
salamence,xd,level-up,dragon-claw,79,,
salamence,xd,level-up,double-edge,93,,
salamence,xd,tutor,body-slam,0,,
salamence,xd,tutor,double-edge,0,,
salamence,xd,tutor,mimic,0,,
salamence,xd,tutor,substitute,0,,
salamence,xd,tutor,swagger,0,,
salamence,xd,machine,cut,0,,
salamence,xd,machine,fly,0,,
salamence,xd,machine,roar,0,,
salamence,xd,machine,flamethrower,0,,
salamence,xd,machine,hyper-beam,0,,
salamence,xd,machine,strength,0,,
salamence,xd,machine,earthquake,0,,
salamence,xd,machine,toxic,0,,
salamence,xd,machine,double-team,0,,
salamence,xd,machine,fire-blast,0,,
salamence,xd,machine,rest,0,,
salamence,xd,machine,protect,0,,
salamence,xd,machine,steel-wing,0,,
salamence,xd,machine,attract,0,,
salamence,xd,machine,return,0,,
salamence,xd,machine,frustration,0,,
salamence,xd,machine,iron-tail,0,,
salamence,xd,machine,hidden-power,0,,
salamence,xd,machine,rain-dance,0,,
salamence,xd,machine,sunny-day,0,,
salamence,xd,machine,rock-smash,0,,
salamence,xd,machine,facade,0,,
salamence,xd,machine,brick-break,0,,
salamence,xd,machine,secret-power,0,,
salamence,xd,machine,rock-tomb,0,,
salamence,xd,machine,aerial-ace,0,,
salamence,xd,machine,dragon-claw,0,,
salamence,xd,xd-purification,dragon-claw,0,,
salamence,xd,xd-purification,refresh,0,,
salamence,xd,xd-purification,dragon-dance,0,,
salamence,xd,xd-purification,aerial-ace,0,,
beldum,colosseum,level-up,take-down,1,,
beldum,xd,level-up,take-down,1,,
metang,colosseum,level-up,take-down,1,,
metang,colosseum,level-up,confusion,20,1,
metang,colosseum,level-up,metal-claw,20,2,
metang,colosseum,level-up,scary-face,26,,
metang,colosseum,level-up,pursuit,32,,
metang,colosseum,level-up,psychic,38,,
metang,colosseum,level-up,iron-defense,44,,
metang,colosseum,level-up,meteor-mash,50,,
metang,colosseum,level-up,agility,56,,
metang,colosseum,level-up,hyper-beam,62,,
metang,colosseum,machine,cut,0,,
metang,colosseum,machine,hyper-beam,0,,
metang,colosseum,machine,strength,0,,
metang,colosseum,machine,earthquake,0,,
metang,colosseum,machine,toxic,0,,
metang,colosseum,machine,psychic,0,,
metang,colosseum,machine,double-team,0,,
metang,colosseum,machine,light-screen,0,,
metang,colosseum,machine,reflect,0,,
metang,colosseum,machine,flash,0,,
metang,colosseum,machine,rest,0,,
metang,colosseum,machine,protect,0,,
metang,colosseum,machine,sludge-bomb,0,,
metang,colosseum,machine,sandstorm,0,,
metang,colosseum,machine,return,0,,
metang,colosseum,machine,frustration,0,,
metang,colosseum,machine,hidden-power,0,,
metang,colosseum,machine,rain-dance,0,,
metang,colosseum,machine,sunny-day,0,,
metang,colosseum,machine,shadow-ball,0,,
metang,colosseum,machine,rock-smash,0,,
metang,colosseum,machine,facade,0,,
metang,colosseum,machine,brick-break,0,,
metang,colosseum,machine,secret-power,0,,
metang,colosseum,machine,rock-tomb,0,,
metang,colosseum,machine,aerial-ace,0,,
metang,xd,level-up,take-down,1,,
metang,xd,level-up,confusion,20,1,
metang,xd,level-up,metal-claw,20,2,
metang,xd,level-up,scary-face,26,,
metang,xd,level-up,pursuit,32,,
metang,xd,level-up,psychic,38,,
metang,xd,level-up,iron-defense,44,,
metang,xd,level-up,meteor-mash,50,,
metang,xd,level-up,agility,56,,
metang,xd,level-up,hyper-beam,62,,
metang,xd,tutor,body-slam,0,,
metang,xd,tutor,double-edge,0,,
metang,xd,tutor,mimic,0,,
metang,xd,tutor,self-destruct,0,,
metang,xd,tutor,substitute,0,,
metang,xd,tutor,icy-wind,0,,
metang,xd,tutor,swagger,0,,
metang,xd,machine,cut,0,,
metang,xd,machine,hyper-beam,0,,
metang,xd,machine,strength,0,,
metang,xd,machine,earthquake,0,,
metang,xd,machine,toxic,0,,
metang,xd,machine,psychic,0,,
metang,xd,machine,double-team,0,,
metang,xd,machine,light-screen,0,,
metang,xd,machine,reflect,0,,
metang,xd,machine,flash,0,,
metang,xd,machine,rest,0,,
metang,xd,machine,protect,0,,
metang,xd,machine,sludge-bomb,0,,
metang,xd,machine,sandstorm,0,,
metang,xd,machine,return,0,,
metang,xd,machine,frustration,0,,
metang,xd,machine,hidden-power,0,,
metang,xd,machine,rain-dance,0,,
metang,xd,machine,sunny-day,0,,
metang,xd,machine,shadow-ball,0,,
metang,xd,machine,rock-smash,0,,
metang,xd,machine,facade,0,,
metang,xd,machine,brick-break,0,,
metang,xd,machine,secret-power,0,,
metang,xd,machine,rock-tomb,0,,
metang,xd,machine,aerial-ace,0,,
metagross,colosseum,level-up,take-down,1,1,
metagross,colosseum,level-up,confusion,1,2,
metagross,colosseum,level-up,scary-face,1,4,
metagross,colosseum,level-up,metal-claw,1,3,
metagross,colosseum,level-up,confusion,20,,
metagross,colosseum,level-up,metal-claw,20,5,
metagross,colosseum,level-up,scary-face,26,,
metagross,colosseum,level-up,pursuit,32,,
metagross,colosseum,level-up,psychic,38,,
metagross,colosseum,level-up,iron-defense,44,,
metagross,colosseum,level-up,meteor-mash,55,,
metagross,colosseum,level-up,agility,66,,
metagross,colosseum,level-up,hyper-beam,77,,
metagross,colosseum,machine,cut,0,,
metagross,colosseum,machine,hyper-beam,0,,
metagross,colosseum,machine,strength,0,,
metagross,colosseum,machine,earthquake,0,,
metagross,colosseum,machine,toxic,0,,
metagross,colosseum,machine,psychic,0,,
metagross,colosseum,machine,double-team,0,,
metagross,colosseum,machine,light-screen,0,,
metagross,colosseum,machine,reflect,0,,
metagross,colosseum,machine,flash,0,,
metagross,colosseum,machine,rest,0,,
metagross,colosseum,machine,protect,0,,
metagross,colosseum,machine,sludge-bomb,0,,
metagross,colosseum,machine,sandstorm,0,,
metagross,colosseum,machine,return,0,,
metagross,colosseum,machine,frustration,0,,
metagross,colosseum,machine,hidden-power,0,,
metagross,colosseum,machine,rain-dance,0,,
metagross,colosseum,machine,sunny-day,0,,
metagross,colosseum,machine,shadow-ball,0,,
metagross,colosseum,machine,rock-smash,0,,
metagross,colosseum,machine,facade,0,,
metagross,colosseum,machine,brick-break,0,,
metagross,colosseum,machine,secret-power,0,,
metagross,colosseum,machine,rock-tomb,0,,
metagross,colosseum,machine,aerial-ace,0,,
metagross,xd,level-up,take-down,1,1,
metagross,xd,level-up,confusion,1,2,
metagross,xd,level-up,scary-face,1,4,
metagross,xd,level-up,metal-claw,1,3,
metagross,xd,level-up,confusion,20,,
metagross,xd,level-up,metal-claw,20,5,
metagross,xd,level-up,scary-face,26,,
metagross,xd,level-up,pursuit,32,,
metagross,xd,level-up,psychic,38,,
metagross,xd,level-up,iron-defense,44,,
metagross,xd,level-up,meteor-mash,55,,
metagross,xd,level-up,agility,66,,
metagross,xd,level-up,hyper-beam,77,,
metagross,xd,tutor,body-slam,0,,
metagross,xd,tutor,double-edge,0,,
metagross,xd,tutor,mimic,0,,
metagross,xd,tutor,self-destruct,0,,
metagross,xd,tutor,substitute,0,,
metagross,xd,tutor,icy-wind,0,,
metagross,xd,tutor,swagger,0,,
metagross,xd,machine,cut,0,,
metagross,xd,machine,hyper-beam,0,,
metagross,xd,machine,strength,0,,
metagross,xd,machine,earthquake,0,,
metagross,xd,machine,toxic,0,,
metagross,xd,machine,psychic,0,,
metagross,xd,machine,double-team,0,,
metagross,xd,machine,light-screen,0,,
metagross,xd,machine,reflect,0,,
metagross,xd,machine,flash,0,,
metagross,xd,machine,rest,0,,
metagross,xd,machine,protect,0,,
metagross,xd,machine,sludge-bomb,0,,
metagross,xd,machine,sandstorm,0,,
metagross,xd,machine,return,0,,
metagross,xd,machine,frustration,0,,
metagross,xd,machine,hidden-power,0,,
metagross,xd,machine,rain-dance,0,,
metagross,xd,machine,sunny-day,0,,
metagross,xd,machine,shadow-ball,0,,
metagross,xd,machine,rock-smash,0,,
metagross,xd,machine,facade,0,,
metagross,xd,machine,brick-break,0,,
metagross,xd,machine,secret-power,0,,
metagross,xd,machine,rock-tomb,0,,
metagross,xd,machine,aerial-ace,0,,
regirock,colosseum,level-up,explosion,1,,
regirock,colosseum,level-up,rock-throw,9,,
regirock,colosseum,level-up,curse,17,,
regirock,colosseum,level-up,superpower,25,,
regirock,colosseum,level-up,ancient-power,33,,
regirock,colosseum,level-up,iron-defense,41,,
regirock,colosseum,level-up,zap-cannon,49,,
regirock,colosseum,level-up,lock-on,57,,
regirock,colosseum,level-up,hyper-beam,65,,
regirock,colosseum,machine,hyper-beam,0,,
regirock,colosseum,machine,strength,0,,
regirock,colosseum,machine,thunderbolt,0,,
regirock,colosseum,machine,thunder,0,,
regirock,colosseum,machine,earthquake,0,,
regirock,colosseum,machine,dig,0,,
regirock,colosseum,machine,toxic,0,,
regirock,colosseum,machine,double-team,0,,
regirock,colosseum,machine,rest,0,,
regirock,colosseum,machine,protect,0,,
regirock,colosseum,machine,sandstorm,0,,
regirock,colosseum,machine,return,0,,
regirock,colosseum,machine,frustration,0,,
regirock,colosseum,machine,safeguard,0,,
regirock,colosseum,machine,hidden-power,0,,
regirock,colosseum,machine,sunny-day,0,,
regirock,colosseum,machine,rock-smash,0,,
regirock,colosseum,machine,facade,0,,
regirock,colosseum,machine,focus-punch,0,,
regirock,colosseum,machine,brick-break,0,,
regirock,colosseum,machine,secret-power,0,,
regirock,colosseum,machine,rock-tomb,0,,
regirock,colosseum,machine,shock-wave,0,,
regirock,xd,level-up,explosion,1,,
regirock,xd,level-up,rock-throw,9,,
regirock,xd,level-up,curse,17,,
regirock,xd,level-up,superpower,25,,
regirock,xd,level-up,ancient-power,33,,
regirock,xd,level-up,iron-defense,41,,
regirock,xd,level-up,zap-cannon,49,,
regirock,xd,level-up,lock-on,57,,
regirock,xd,level-up,hyper-beam,65,,
regirock,xd,tutor,body-slam,0,,
regirock,xd,tutor,double-edge,0,,
regirock,xd,tutor,seismic-toss,0,,
regirock,xd,tutor,thunder-wave,0,,
regirock,xd,tutor,mimic,0,,
regirock,xd,tutor,self-destruct,0,,
regirock,xd,tutor,substitute,0,,
regirock,xd,tutor,swagger,0,,
regirock,xd,machine,hyper-beam,0,,
regirock,xd,machine,strength,0,,
regirock,xd,machine,thunderbolt,0,,
regirock,xd,machine,thunder,0,,
regirock,xd,machine,earthquake,0,,
regirock,xd,machine,dig,0,,
regirock,xd,machine,toxic,0,,
regirock,xd,machine,double-team,0,,
regirock,xd,machine,rest,0,,
regirock,xd,machine,protect,0,,
regirock,xd,machine,sandstorm,0,,
regirock,xd,machine,return,0,,
regirock,xd,machine,frustration,0,,
regirock,xd,machine,safeguard,0,,
regirock,xd,machine,hidden-power,0,,
regirock,xd,machine,sunny-day,0,,
regirock,xd,machine,rock-smash,0,,
regirock,xd,machine,facade,0,,
regirock,xd,machine,focus-punch,0,,
regirock,xd,machine,brick-break,0,,
regirock,xd,machine,secret-power,0,,
regirock,xd,machine,rock-tomb,0,,
regirock,xd,machine,shock-wave,0,,
regice,colosseum,level-up,explosion,1,,
regice,colosseum,level-up,icy-wind,9,,
regice,colosseum,level-up,curse,17,,
regice,colosseum,level-up,superpower,25,,
regice,colosseum,level-up,ancient-power,33,,
regice,colosseum,level-up,amnesia,41,,
regice,colosseum,level-up,zap-cannon,49,,
regice,colosseum,level-up,lock-on,57,,
regice,colosseum,level-up,hyper-beam,65,,
regice,colosseum,machine,ice-beam,0,,
regice,colosseum,machine,blizzard,0,,
regice,colosseum,machine,hyper-beam,0,,
regice,colosseum,machine,strength,0,,
regice,colosseum,machine,thunderbolt,0,,
regice,colosseum,machine,thunder,0,,
regice,colosseum,machine,earthquake,0,,
regice,colosseum,machine,toxic,0,,
regice,colosseum,machine,double-team,0,,
regice,colosseum,machine,rest,0,,
regice,colosseum,machine,protect,0,,
regice,colosseum,machine,return,0,,
regice,colosseum,machine,frustration,0,,
regice,colosseum,machine,safeguard,0,,
regice,colosseum,machine,hidden-power,0,,
regice,colosseum,machine,rain-dance,0,,
regice,colosseum,machine,rock-smash,0,,
regice,colosseum,machine,hail,0,,
regice,colosseum,machine,facade,0,,
regice,colosseum,machine,focus-punch,0,,
regice,colosseum,machine,brick-break,0,,
regice,colosseum,machine,secret-power,0,,
regice,colosseum,machine,shock-wave,0,,
regice,xd,level-up,explosion,1,,
regice,xd,level-up,icy-wind,9,,
regice,xd,level-up,curse,17,,
regice,xd,level-up,superpower,25,,
regice,xd,level-up,ancient-power,33,,
regice,xd,level-up,amnesia,41,,
regice,xd,level-up,zap-cannon,49,,
regice,xd,level-up,lock-on,57,,
regice,xd,level-up,hyper-beam,65,,
regice,xd,tutor,body-slam,0,,
regice,xd,tutor,double-edge,0,,
regice,xd,tutor,seismic-toss,0,,
regice,xd,tutor,thunder-wave,0,,
regice,xd,tutor,mimic,0,,
regice,xd,tutor,self-destruct,0,,
regice,xd,tutor,substitute,0,,
regice,xd,tutor,icy-wind,0,,
regice,xd,tutor,swagger,0,,
regice,xd,machine,ice-beam,0,,
regice,xd,machine,blizzard,0,,
regice,xd,machine,hyper-beam,0,,
regice,xd,machine,strength,0,,
regice,xd,machine,thunderbolt,0,,
regice,xd,machine,thunder,0,,
regice,xd,machine,earthquake,0,,
regice,xd,machine,toxic,0,,
regice,xd,machine,double-team,0,,
regice,xd,machine,rest,0,,
regice,xd,machine,protect,0,,
regice,xd,machine,return,0,,
regice,xd,machine,frustration,0,,
regice,xd,machine,safeguard,0,,
regice,xd,machine,hidden-power,0,,
regice,xd,machine,rain-dance,0,,
regice,xd,machine,rock-smash,0,,
regice,xd,machine,hail,0,,
regice,xd,machine,facade,0,,
regice,xd,machine,focus-punch,0,,
regice,xd,machine,brick-break,0,,
regice,xd,machine,secret-power,0,,
regice,xd,machine,shock-wave,0,,
registeel,colosseum,level-up,explosion,1,,
registeel,colosseum,level-up,metal-claw,9,,
registeel,colosseum,level-up,curse,17,,
registeel,colosseum,level-up,superpower,25,,
registeel,colosseum,level-up,ancient-power,33,,
registeel,colosseum,level-up,amnesia,41,2,
registeel,colosseum,level-up,iron-defense,41,1,
registeel,colosseum,level-up,zap-cannon,49,,
registeel,colosseum,level-up,lock-on,57,,
registeel,colosseum,level-up,hyper-beam,65,,
registeel,colosseum,machine,hyper-beam,0,,
registeel,colosseum,machine,strength,0,,
registeel,colosseum,machine,thunderbolt,0,,
registeel,colosseum,machine,thunder,0,,
registeel,colosseum,machine,earthquake,0,,
registeel,colosseum,machine,toxic,0,,
registeel,colosseum,machine,double-team,0,,
registeel,colosseum,machine,rest,0,,
registeel,colosseum,machine,protect,0,,
registeel,colosseum,machine,sandstorm,0,,
registeel,colosseum,machine,return,0,,
registeel,colosseum,machine,frustration,0,,
registeel,colosseum,machine,safeguard,0,,
registeel,colosseum,machine,hidden-power,0,,
registeel,colosseum,machine,rain-dance,0,,
registeel,colosseum,machine,sunny-day,0,,
registeel,colosseum,machine,rock-smash,0,,
registeel,colosseum,machine,facade,0,,
registeel,colosseum,machine,focus-punch,0,,
registeel,colosseum,machine,brick-break,0,,
registeel,colosseum,machine,secret-power,0,,
registeel,colosseum,machine,rock-tomb,0,,
registeel,colosseum,machine,aerial-ace,0,,
registeel,colosseum,machine,shock-wave,0,,
registeel,xd,level-up,explosion,1,,
registeel,xd,level-up,metal-claw,9,,
registeel,xd,level-up,curse,17,,
registeel,xd,level-up,superpower,25,,
registeel,xd,level-up,ancient-power,33,,
registeel,xd,level-up,amnesia,41,2,
registeel,xd,level-up,iron-defense,41,1,
registeel,xd,level-up,zap-cannon,49,,
registeel,xd,level-up,lock-on,57,,
registeel,xd,level-up,hyper-beam,65,,
registeel,xd,tutor,body-slam,0,,
registeel,xd,tutor,double-edge,0,,
registeel,xd,tutor,seismic-toss,0,,
registeel,xd,tutor,thunder-wave,0,,
registeel,xd,tutor,mimic,0,,
registeel,xd,tutor,self-destruct,0,,
registeel,xd,tutor,substitute,0,,
registeel,xd,tutor,swagger,0,,
registeel,xd,machine,hyper-beam,0,,
registeel,xd,machine,strength,0,,
registeel,xd,machine,thunderbolt,0,,
registeel,xd,machine,thunder,0,,
registeel,xd,machine,earthquake,0,,
registeel,xd,machine,toxic,0,,
registeel,xd,machine,double-team,0,,
registeel,xd,machine,rest,0,,
registeel,xd,machine,protect,0,,
registeel,xd,machine,sandstorm,0,,
registeel,xd,machine,return,0,,
registeel,xd,machine,frustration,0,,
registeel,xd,machine,safeguard,0,,
registeel,xd,machine,hidden-power,0,,
registeel,xd,machine,rain-dance,0,,
registeel,xd,machine,sunny-day,0,,
registeel,xd,machine,rock-smash,0,,
registeel,xd,machine,facade,0,,
registeel,xd,machine,focus-punch,0,,
registeel,xd,machine,brick-break,0,,
registeel,xd,machine,secret-power,0,,
registeel,xd,machine,rock-tomb,0,,
registeel,xd,machine,aerial-ace,0,,
registeel,xd,machine,shock-wave,0,,
latias,colosseum,level-up,psywave,1,,
latias,colosseum,level-up,wish,5,,
latias,colosseum,level-up,helping-hand,10,,
latias,colosseum,level-up,safeguard,15,,
latias,colosseum,level-up,dragon-breath,20,,
latias,colosseum,level-up,water-sport,25,,
latias,colosseum,level-up,refresh,30,,
latias,colosseum,level-up,mist-ball,35,,
latias,colosseum,level-up,psychic,40,,
latias,colosseum,level-up,recover,45,,
latias,colosseum,level-up,charm,50,,
latias,colosseum,machine,cut,0,,
latias,colosseum,machine,fly,0,,
latias,colosseum,machine,roar,0,,
latias,colosseum,machine,surf,0,,
latias,colosseum,machine,ice-beam,0,,
latias,colosseum,machine,hyper-beam,0,,
latias,colosseum,machine,solar-beam,0,,
latias,colosseum,machine,thunderbolt,0,,
latias,colosseum,machine,thunder,0,,
latias,colosseum,machine,earthquake,0,,
latias,colosseum,machine,toxic,0,,
latias,colosseum,machine,psychic,0,,
latias,colosseum,machine,double-team,0,,
latias,colosseum,machine,light-screen,0,,
latias,colosseum,machine,reflect,0,,
latias,colosseum,machine,waterfall,0,,
latias,colosseum,machine,flash,0,,
latias,colosseum,machine,rest,0,,
latias,colosseum,machine,protect,0,,
latias,colosseum,machine,sandstorm,0,,
latias,colosseum,machine,steel-wing,0,,
latias,colosseum,machine,attract,0,,
latias,colosseum,machine,return,0,,
latias,colosseum,machine,frustration,0,,
latias,colosseum,machine,safeguard,0,,
latias,colosseum,machine,hidden-power,0,,
latias,colosseum,machine,rain-dance,0,,
latias,colosseum,machine,sunny-day,0,,
latias,colosseum,machine,shadow-ball,0,,
latias,colosseum,machine,facade,0,,
latias,colosseum,machine,secret-power,0,,
latias,colosseum,machine,dive,0,,
latias,colosseum,machine,aerial-ace,0,,
latias,colosseum,machine,dragon-claw,0,,
latias,colosseum,machine,calm-mind,0,,
latias,colosseum,machine,shock-wave,0,,
latias,colosseum,machine,water-pulse,0,,
latias,xd,level-up,psywave,1,,
latias,xd,level-up,wish,5,,
latias,xd,level-up,helping-hand,10,,
latias,xd,level-up,safeguard,15,,
latias,xd,level-up,dragon-breath,20,,
latias,xd,level-up,water-sport,25,,
latias,xd,level-up,refresh,30,,
latias,xd,level-up,mist-ball,35,,
