form,generation,game_index
charizard-mega-y,6,0
charizard-mega-y,7,0
blastoise-mega,6,0
blastoise-mega,7,0
alakazam-mega,6,0
alakazam-mega,7,0
gengar-mega,6,0
gengar-mega,7,0
kangaskhan-mega,6,0
kangaskhan-mega,7,0
pinsir-mega,6,0
pinsir-mega,7,0
gyarados-mega,6,0
gyarados-mega,7,0
aerodactyl-mega,6,0
aerodactyl-mega,7,0
mewtwo-mega-x,6,0
mewtwo-mega-x,7,0
mewtwo-mega-y,6,0
mewtwo-mega-y,7,0
ampharos-mega,6,0
ampharos-mega,7,0
scizor-mega,6,0
scizor-mega,7,0
heracross-mega,6,0
heracross-mega,7,0
houndoom-mega,6,0
houndoom-mega,7,0
tyranitar-mega,6,0
tyranitar-mega,7,0
blaziken-mega,6,0
blaziken-mega,7,0
gardevoir-mega,6,0
gardevoir-mega,7,0
mawile-mega,6,0
mawile-mega,7,0
aggron-mega,6,0
aggron-mega,7,0
medicham-mega,6,0
medicham-mega,7,0
manectric-mega,6,0
manectric-mega,7,0
banette-mega,6,0
banette-mega,7,0
absol-mega,6,0
absol-mega,7,0
garchomp-mega,6,0
garchomp-mega,7,0
lucario-mega,6,0
lucario-mega,7,0
abomasnow-mega,6,0
abomasnow-mega,7,0
vivillon-fancy,7,0
vivillon-poke-ball,7,0
floette-eternal,7,0
latias-mega,6,0
latias-mega,7,0
latios-mega,6,0
latios-mega,7,0
swampert-mega,6,1
swampert-mega,7,0
sceptile-mega,6,1
sceptile-mega,7,0
sableye-mega,6,1
sableye-mega,7,0
altaria-mega,6,1
altaria-mega,7,0
gallade-mega,6,1
gallade-mega,7,0
audino-mega,6,1
audino-mega,7,0
sharpedo-mega,6,1
sharpedo-mega,7,0
slowbro-mega,6,1
slowbro-mega,7,0
steelix-mega,6,1
steelix-mega,7,0
pidgeot-mega,6,1
pidgeot-mega,7,0
glalie-mega,6,1
glalie-mega,7,0
diancie-mega,6,1
diancie-mega,7,0
metagross-mega,6,1
metagross-mega,7,0
kyogre-primal,6,1
kyogre-primal,7,0
groudon-primal,6,1
groudon-primal,7,0
rayquaza-mega,6,1
rayquaza-mega,7,0
pikachu-rock-star,6,1
pikachu-belle,6,2
pikachu-pop-star,6,3
pikachu-phd,6,4
pikachu-libre,6,5
pikachu-cosplay,6,6
hoopa-unbound,6,1
hoopa-unbound,7,0
camerupt-mega,6,1
camerupt-mega,7,0
lopunny-mega,6,1
lopunny-mega,7,0
salamence-mega,6,1
salamence-mega,7,0
beedrill-mega,6,1
beedrill-mega,7,0
rattata-alola,7,0
raticate-alola,7,0
raticate-totem-alola,7,0
pikachu-original-cap,7,0
pikachu-original-cap,8,0
pikachu-hoenn-cap,7,0
pikachu-hoenn-cap,8,0
pikachu-sinnoh-cap,7,0
pikachu-sinnoh-cap,8,0
pikachu-unova-cap,7,0
pikachu-unova-cap,8,0
pikachu-kalos-cap,7,0
pikachu-kalos-cap,8,0
pikachu-alola-cap,7,0
pikachu-alola-cap,8,0
raichu-alola,7,0
raichu-alola,8,0
sandshrew-alola,7,0
sandshrew-alola,8,0
sandslash-alola,7,0
sandslash-alola,8,0
vulpix-alola,7,0
vulpix-alola,8,0
ninetales-alola,7,0
ninetales-alola,8,0
diglett-alola,7,0
diglett-alola,8,0
dugtrio-alola,7,0
dugtrio-alola,8,0
meowth-alola,7,0
meowth-alola,8,0
persian-alola,7,0
persian-alola,8,0
geodude-alola,7,0
graveler-alola,7,0
golem-alola,7,0
grimer-alola,7,0
muk-alola,7,0
exeggutor-alola,7,0
exeggutor-alola,8,0
marowak-alola,7,0
marowak-alola,8,0
greninja-battle-bond,7,0
greninja-ash,7,0
zygarde-10-power-construct,7,0
zygarde-10-power-construct,8,0
zygarde-50-power-construct,7,0
zygarde-50-power-construct,8,0
zygarde-complete,7,0
zygarde-complete,8,0
gumshoos-totem,7,0
vikavolt-totem,7,0
oricorio-pom-pom,7,0
oricorio-pau,7,0
oricorio-sensu,7,0
lycanroc-midnight,7,0
lycanroc-midnight,8,0
wishiwashi-school,7,0
wishiwashi-school,8,0
lurantis-totem,7,0
salazzle-totem,7,0
silvally-fighting,7,0
silvally-fighting,8,0
silvally-flying,7,0
silvally-flying,8,0
silvally-poison,7,0
silvally-poison,8,0
silvally-ground,7,0
silvally-ground,8,0
silvally-rock,7,0
silvally-rock,8,0
silvally-bug,7,0
silvally-bug,8,0
silvally-ghost,7,0
silvally-ghost,8,0
silvally-steel,7,0
silvally-steel,8,0
silvally-fire,7,0
silvally-fire,8,0
silvally-water,7,0
silvally-water,8,0
silvally-grass,7,0
silvally-grass,8,0
silvally-electric,7,0
silvally-electric,8,0
silvally-psychic,7,0
silvally-psychic,8,0
silvally-ice,7,0
silvally-ice,8,0
silvally-dragon,7,0
silvally-dragon,8,0
silvally-dark,7,0
silvally-dark,8,0
silvally-fairy,7,0
silvally-fairy,8,0
minior-orange-meteor,7,0
minior-yellow-meteor,7,0
minior-green-meteor,7,0
minior-blue-meteor,7,0
minior-indigo-meteor,7,0
minior-violet-meteor,7,0
minior-red,7,0
minior-orange,7,0
minior-yellow,7,0
minior-green,7,0
minior-blue,7,0
minior-indigo,7,0
minior-violet,7,0
mimikyu-busted,7,0
mimikyu-busted,8,0
mimikyu-totem-disguised,7,0
mimikyu-totem-busted,7,0
kommo-o-totem,7,0
magearna-original,7,0
magearna-original,8,0
pikachu-partner-cap,7,0
pikachu-partner-cap,8,0
marowak-totem,7,0
mothim-sandy,7,0
mothim-trash,7,0
scatterbug-polar,7,0
scatterbug-tundra,7,0
scatterbug-continental,7,0
scatterbug-garden,7,0
scatterbug-elegant,7,0
scatterbug-meadow,7,0
scatterbug-modern,7,0
scatterbug-marine,7,0
scatterbug-archipelago,7,0
scatterbug-high-plains,7,0
scatterbug-sandstorm,7,0
scatterbug-river,7,0
scatterbug-monsoon,7,0
scatterbug-savanna,7,0
scatterbug-sun,7,0
scatterbug-ocean,7,0
scatterbug-jungle,7,0
scatterbug-fancy,7,0
scatterbug-poke-ball,7,0
spewpa-polar,7,0
spewpa-tundra,7,0
spewpa-continental,7,0
spewpa-garden,7,0
spewpa-elegant,7,0
spewpa-meadow,7,0
spewpa-modern,7,0
spewpa-marine,7,0
spewpa-archipelago,7,0
spewpa-high-plains,7,0
spewpa-sandstorm,7,0
spewpa-river,7,0
spewpa-monsoon,7,0
spewpa-savanna,7,0
spewpa-sun,7,0
spewpa-ocean,7,0
spewpa-jungle,7,0
spewpa-fancy,7,0
spewpa-poke-ball,7,0
ribombee-totem,7,0
rockruff-own-tempo,7,0
rockruff-own-tempo,8,0
lycanroc-dusk,7,0
lycanroc-dusk,8,0
araquanid-totem,7,0
togedemaru-totem,7,0
necrozma-dusk,7,0
necrozma-dusk,8,0
necrozma-dawn,7,0
necrozma-dawn,8,0
necrozma-ultra,7,0
pikachu-starter,7,0
eevee-starter,7,0
pikachu-world-cap,8,0
meowth-galar,8,0
ponyta-galar,8,0
rapidash-galar,8,0
slowpoke-galar,8,0
slowbro-galar,8,0
farfetchd-galar,8,0
weezing-galar,8,0
mr-mime-galar,8,0
articuno-galar,8,0
zapdos-galar,8,0
moltres-galar,8,0
slowking-galar,8,0
corsola-galar,8,0
zigzagoon-galar,8,0
linoone-galar,8,0
darumaka-galar,8,0
darmanitan-galar-standard,8,0
darmanitan-galar-zen,8,0
yamask-galar,8,0
stunfisk-galar,8,0
zygarde-10,7,0
zygarde-10,8,0
cramorant-gulping,8,0
cramorant-gorging,8,0
toxtricity-low-key,8,0
sinistea-antique,8,0
polteageist-antique,8,0
alcremie-ruby-cream-strawberry-sweet,8,0
alcremie-matcha-cream-strawberry-sweet,8,0
alcremie-mint-cream-strawberry-sweet,8,0
alcremie-lemon-cream-strawberry-sweet,8,0
alcremie-salted-cream-strawberry-sweet,8,0
alcremie-ruby-swirl-strawberry-sweet,8,0
alcremie-caramel-swirl-strawberry-sweet,8,0
alcremie-rainbow-swirl-strawberry-sweet,8,0
eiscue-noice,8,0
indeedee-female,8,0
morpeko-hangry,8,0
zacian-crowned,8,0
zamazenta-crowned,8,0
eternatus-eternamax,8,0
urshifu-rapid-strike,8,0
zarude-dada,8,0
calyrex-ice,8,0
calyrex-shadow,8,0
growlithe-hisui,8,0
arcanine-hisui,8,0
voltorb-hisui,8,0
electrode-hisui,8,0
typhlosion-hisui,8,0
qwilfish-hisui,8,0
sneasel-hisui,8,0
samurott-hisui,8,0
lilligant-hisui,8,0
zorua-hisui,8,0
zoroark-hisui,8,0
braviary-hisui,8,0
sliggoo-hisui,8,0
goodra-hisui,8,0
avalugg-hisui,8,0
decidueye-hisui,8,0
dialga-origin,8,0
palkia-origin,8,0
basculin-white-striped,8,0
basculegion-female,8,0
enamorus-therian,8,0
pyroar-female,6,0
pyroar-female,7,0
frillish-female,5,0
frillish-female,6,0
frillish-female,7,0
frillish-female,8,0
jellicent-female,5,0
jellicent-female,6,0
jellicent-female,7,0
jellicent-female,8,0
