item,version_group,version,type,subtype,location_area_pokedb,location_detail,is_repeatable,is_hidden,is_guaranteed,quantity,probability,cost_amount,currency,required_badge,unlock_condition,notes,source
qualot-berry,brilliant-diamond-shining-pearl,,overworld,visible,,"Routes 222, 226, and 229, Resort Area",0,0,1,,,,,,,,bulbapedia
qualot-berry,brilliant-diamond-shining-pearl,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
qualot-berry,brilliant-diamond-shining-pearl,,overworld,,,Battle Park Exchange Service Corner,1,0,1,,,,,,,,bulbapedia
qualot-berry,brilliant-diamond-shining-pearl,,overworld,,,"Picked up by walking Pokémon (Lonely, Docile, Timid, Quiet, Bashful, Calm, Gentle, Careful Natures)",1,0,1,,,,,,,,bulbapedia
qualot-berry,scarlet-violet,,auction,,,"Alfornada (Emotional Spectrum Practice), Porto Marinada auction",1,0,1,,,,,,,,bulbapedia
qualot-berry,scarlet-violet,,tera-raid,,,"Tera Raid Battles (4★, 5★)",1,0,1,,,,,,,,bulbapedia
qualot-berry,scarlet-violet,,overworld,sparkling,,"Sparkling overworld item (East Province (Area One), South Province (Area Six))",1,0,1,,,,,,,,bulbapedia
qualot-berry,the-teal-mask,,contest,,,Ogre Oustin',1,0,1,,,,,,,,bulbapedia
qualot-berry,the-indigo-disk,,overworld,sparkling,,Sparkling overworld item (Canyon Biome),1,0,1,,,,,,,,bulbapedia
hondew-berry,ruby-sapphire,,overworld,visible,hoenn-route-119,Route 119,0,0,1,,,,,,,,bulbapedia
hondew-berry,emerald,,overworld,visible,hoenn-route-119,Route 119,0,0,1,,,,,,,,bulbapedia
hondew-berry,ruby-sapphire,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
hondew-berry,emerald,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
hondew-berry,ruby-sapphire,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 4 players) (E),1,0,1,,,,,,,,bulbapedia
hondew-berry,emerald,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 4 players) (E),1,0,1,,,,,,,,bulbapedia
hondew-berry,firered-leafgreen,,exchange,game-corner,,Joyful Game Corner (Dodrio Berry Picking with 4 players),1,0,1,,,,,,,,bulbapedia
hondew-berry,diamond-pearl,,overworld,visible,,"Routes 221 and 228, Fight Area",0,0,1,,,,,,,,bulbapedia
hondew-berry,platinum,,overworld,visible,,"Routes 221 and 228, Fight Area",0,0,1,,,,,,,,bulbapedia
hondew-berry,diamond-pearl,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
hondew-berry,platinum,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
hondew-berry,diamond-pearl,,contest,,pal-park,Pal Park (score of 3500-4150),1,0,1,,,,,,,,bulbapedia
hondew-berry,platinum,,contest,,pal-park,Pal Park (score of 3500-4150),1,0,1,,,,,,,,bulbapedia
hondew-berry,diamond-pearl,,overworld,,,IV (Scratch-Off Card),1,0,1,,,,,,,,bulbapedia
hondew-berry,platinum,,overworld,,,IV (Scratch-Off Card),1,0,1,,,,,,,,bulbapedia
hondew-berry,heartgold-soulsilver,,overworld,,fuchsia-city,Fuchsia City,1,0,1,,,,,,,,bulbapedia
hondew-berry,heartgold-soulsilver,,contest,,pal-park,Pal Park (score of 3500-4150),1,0,1,,,,,,,,bulbapedia
hondew-berry,heartgold-soulsilver,,overworld,,,IV (Scratch-Off Card),1,0,1,,,,,,,,bulbapedia
hondew-berry,heartgold-soulsilver,,pokewalker,,,"Big Forest (5000+ steps), Amity Meadow (held by wild Smoochum, (Advantageous type: 1500+) steps)",1,0,1,,,,,,,,bulbapedia
hondew-berry,black-white,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
hondew-berry,black-2-white-2,,overworld,,unova-route-05,"Route 5, Black Tower/White Treehollow",1,0,1,,,,,,,,bulbapedia
hondew-berry,black-2-white-2,,shop,,join-avenue,Join Avenue (Flower Shop),1,0,1,,,,,,,,bulbapedia
hondew-berry,black-2-white-2,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
hondew-berry,black-white,,dream,,,Windswept Sky,1,0,1,,,,,,,,bulbapedia
hondew-berry,black-2-white-2,,dream,,,Windswept Sky,1,0,1,,,,,,,,bulbapedia
hondew-berry,x-y,,overworld,,,Mutation of Aspear and Leppa,1,0,1,,,,,,,,bulbapedia
hondew-berry,omega-ruby-alpha-sapphire,,overworld,visible,,Routes 119 and 123,0,0,1,,,,,,,,bulbapedia
hondew-berry,omega-ruby-alpha-sapphire,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
hondew-berry,omega-ruby-alpha-sapphire,,contest,,,Hyper Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
hondew-berry,sun-moon,,harvest,,,Berry piles (Route 10),1,0,1,,,,,,,,bulbapedia
hondew-berry,ultra-sun-ultra-moon,,harvest,,,Berry piles (Route 10),1,0,1,,,,,,,,bulbapedia
hondew-berry,sword-shield,,berry-tree,,,"Berry trees (Route 7, Bridge Field, Giant's Mirror, Hammerlocke Hills, Motostoke Riverbank, North Lake Miloch)",1,0,1,,,,,,,,bulbapedia
hondew-berry,sword-shield,,raid,max-raid,,"Max Raid Battles (Rolling Fields, Watchtower Ruins (Sh), East Lake Axewell (Sw), Axew's Eye (Sw), Giant's Seat (Sh), Motostoke Riverbank, Bridge Field, Stony Wilderness, Dusty Bowl, Hammerlocke Hills, Giant's Cap, Lake of Outrage)",1,0,1,,,,,,,,bulbapedia
hondew-berry,the-isle-of-armor,,berry-tree,,,Berry trees (Stepping-Stone Sea),1,0,1,,,,,,,,bulbapedia
hondew-berry,the-isle-of-armor,,raid,max-raid,,"Max Raid Battles (Fields of Honor, Soothing Wetlands, Challenge Beach, Courageous Cavern, Loop Lagoon, Training Lowlands, Potbottom Desert, Workout Sea, Stepping-Stone Sea, Honeycalm Sea)",1,0,1,,,,,,,,bulbapedia
hondew-berry,the-crown-tundra,,berry-tree,,,"Berry trees (Ballimere Lake, Dyna Tree Hill)",1,0,1,,,,,,,,bulbapedia
hondew-berry,the-crown-tundra,,raid,max-raid,,"Max Raid Battles (Slippery Slope, Giant's Bed, Snowslide Slope, Path to the Peak, Giant's Foot, Frigid Sea, Three-Point Pass, Ballimere Lake)",1,0,1,,,,,,,,bulbapedia
hondew-berry,brilliant-diamond-shining-pearl,,overworld,visible,,"Routes 221 and 228, Fight Area",0,0,1,,,,,,,,bulbapedia
hondew-berry,brilliant-diamond-shining-pearl,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
hondew-berry,brilliant-diamond-shining-pearl,,overworld,,,Battle Park Exchange Service Corner,1,0,1,,,,,,,,bulbapedia
hondew-berry,brilliant-diamond-shining-pearl,,overworld,,,"Picked up by walking Pokémon (Lonely, Docile, Timid, Quiet, Bashful, Calm, Gentle, Careful Natures)",1,0,1,,,,,,,,bulbapedia
hondew-berry,scarlet-violet,,auction,,,"Alfornada (Emotional Spectrum Practice), Porto Marinada auction",1,0,1,,,,,,,,bulbapedia
hondew-berry,scarlet-violet,,tera-raid,,,"Tera Raid Battles (4★, 5★)",1,0,1,,,,,,,,bulbapedia
hondew-berry,scarlet-violet,,overworld,sparkling,,"Sparkling overworld item (East Province (Area Two), South Province (Area Four))",1,0,1,,,,,,,,bulbapedia
hondew-berry,the-teal-mask,,contest,,,Ogre Oustin',1,0,1,,,,,,,,bulbapedia
hondew-berry,the-indigo-disk,,overworld,sparkling,,Sparkling overworld item (Canyon Biome),1,0,1,,,,,,,,bulbapedia
grepa-berry,ruby-sapphire,,overworld,visible,hoenn-route-123,Route 123,0,0,1,,,,,,,,bulbapedia
grepa-berry,emerald,,overworld,visible,hoenn-route-123,Route 123,0,0,1,,,,,,,,bulbapedia
grepa-berry,ruby-sapphire,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
grepa-berry,emerald,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
grepa-berry,ruby-sapphire,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 4 players) (E),1,0,1,,,,,,,,bulbapedia
grepa-berry,emerald,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 4 players) (E),1,0,1,,,,,,,,bulbapedia
grepa-berry,firered-leafgreen,,exchange,game-corner,,Joyful Game Corner (Dodrio Berry Picking with 4 players),1,0,1,,,,,,,,bulbapedia
grepa-berry,diamond-pearl,,overworld,visible,,"Routes 211, 229, and 230, Resort Area",0,0,1,,,,,,,,bulbapedia
grepa-berry,platinum,,overworld,visible,,"Routes 211, 229, and 230, Resort Area",0,0,1,,,,,,,,bulbapedia
grepa-berry,diamond-pearl,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
grepa-berry,platinum,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
grepa-berry,diamond-pearl,,contest,,pal-park,Pal Park (score of 3500-4150),1,0,1,,,,,,,,bulbapedia
grepa-berry,platinum,,contest,,pal-park,Pal Park (score of 3500-4150),1,0,1,,,,,,,,bulbapedia
grepa-berry,diamond-pearl,,overworld,,,IV (Scratch-Off Card),1,0,1,,,,,,,,bulbapedia
grepa-berry,platinum,,overworld,,,IV (Scratch-Off Card),1,0,1,,,,,,,,bulbapedia
grepa-berry,heartgold-soulsilver,,overworld,,fuchsia-city,Fuchsia City,1,0,1,,,,,,,,bulbapedia
grepa-berry,heartgold-soulsilver,,contest,,pal-park,Pal Park (score of 3500-4150),1,0,1,,,,,,,,bulbapedia
grepa-berry,heartgold-soulsilver,,overworld,,,IV (Scratch-Off Card),1,0,1,,,,,,,,bulbapedia
grepa-berry,heartgold-soulsilver,,pokewalker,,,"Big Forest (500+ steps), Amity Meadow (held by wild Igglybuff, 0+ steps)",1,0,1,,,,,,,,bulbapedia
grepa-berry,black-white,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
grepa-berry,black-2-white-2,,overworld,,unova-route-05,"Route 5, Black Tower/White Treehollow",1,0,1,,,,,,,,bulbapedia
grepa-berry,black-2-white-2,,shop,,join-avenue,Join Avenue (Flower Shop),1,0,1,,,,,,,,bulbapedia
grepa-berry,black-2-white-2,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
grepa-berry,black-white,,dream,,,Windswept Sky,1,0,1,,,,,,,,bulbapedia
grepa-berry,black-2-white-2,,dream,,,Windswept Sky,1,0,1,,,,,,,,bulbapedia
grepa-berry,x-y,,overworld,,,Mutation of Aguav and Figy,1,0,1,,,,,,,,bulbapedia
grepa-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123,0,0,1,,,,,,,,bulbapedia
grepa-berry,omega-ruby-alpha-sapphire,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
grepa-berry,omega-ruby-alpha-sapphire,,contest,,,Hyper Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
grepa-berry,sun-moon,,harvest,,,Berry piles (Route 10),1,0,1,,,,,,,,bulbapedia
grepa-berry,ultra-sun-ultra-moon,,harvest,,,Berry piles (Route 10),1,0,1,,,,,,,,bulbapedia
grepa-berry,sword-shield,,berry-tree,,,"Berry trees (Route 7, Bridge Field, Dappled Grove, Giant's Mirror, Hammerlocke Hills, Motostoke Riverbank)",1,0,1,,,,,,,,bulbapedia
grepa-berry,sword-shield,,raid,max-raid,,"Max Raid Battles (Rolling Fields, East Lake Axewell (Sw), Axew's Eye, Giant's Seat, Motostoke Riverbank (Sw), Bridge Field, Stony Wilderness, Hammerlocke Hills)",1,0,1,,,,,,,,bulbapedia
grepa-berry,the-isle-of-armor,,berry-tree,,,Berry trees (Training Lowlands),1,0,1,,,,,,,,bulbapedia
grepa-berry,the-isle-of-armor,,raid,max-raid,,"Max Raid Battles (Fields of Honor, Soothing Wetlands, Challenge Beach, Courageous Cavern, Loop Lagoon, Training Lowlands, Potbottom Desert, Workout Sea, Stepping-Stone Sea, Honeycalm Sea)",1,0,1,,,,,,,,bulbapedia
grepa-berry,the-crown-tundra,,berry-tree,,,Berry trees (Ballimere Lake),1,0,1,,,,,,,,bulbapedia
grepa-berry,the-crown-tundra,,raid,max-raid,,"Max Raid Battles (Slippery Slope, Giant's Bed, Snowslide Slope, Path to the Peak, Giant's Foot, Frigid Sea, Three-Point Pass, Ballimere Lake)",1,0,1,,,,,,,,bulbapedia
grepa-berry,brilliant-diamond-shining-pearl,,overworld,visible,,"Routes 211, 226 and 229, Resort Area",0,0,1,,,,,,,,bulbapedia
grepa-berry,brilliant-diamond-shining-pearl,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
grepa-berry,brilliant-diamond-shining-pearl,,overworld,,,Battle Park Exchange Service Corner,1,0,1,,,,,,,,bulbapedia
grepa-berry,brilliant-diamond-shining-pearl,,overworld,,,"Picked up by walking Pokémon (Lonely, Docile, Timid, Quiet, Bashful, Calm, Gentle, Careful Natures)",1,0,1,,,,,,,,bulbapedia
grepa-berry,scarlet-violet,,auction,,,"Alfornada (Emotional Spectrum Practice), Porto Marinada auction",1,0,1,,,,,,,,bulbapedia
grepa-berry,scarlet-violet,,tera-raid,,,"Tera Raid Battles (4★, 5★)",1,0,1,,,,,,,,bulbapedia
grepa-berry,scarlet-violet,,overworld,sparkling,,"Sparkling overworld item (East Province (Area One), South Province (Area Six))",1,0,1,,,,,,,,bulbapedia
grepa-berry,the-teal-mask,,contest,,,Ogre Oustin',1,0,1,,,,,,,,bulbapedia
grepa-berry,the-indigo-disk,,overworld,sparkling,,Sparkling overworld item (Canyon Biome),1,0,1,,,,,,,,bulbapedia
tamato-berry,ruby-sapphire,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
tamato-berry,emerald,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
tamato-berry,ruby-sapphire,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 4 players) (E),1,0,1,,,,,,,,bulbapedia
tamato-berry,emerald,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 4 players) (E),1,0,1,,,,,,,,bulbapedia
tamato-berry,firered-leafgreen,,exchange,game-corner,,Joyful Game Corner (Dodrio Berry Picking with 4 players),1,0,1,,,,,,,,bulbapedia
tamato-berry,diamond-pearl,,overworld,visible,,"Routes 212, 225, and 228",0,0,1,,,,,,,,bulbapedia
tamato-berry,platinum,,overworld,visible,,"Routes 212, 225, and 228",0,0,1,,,,,,,,bulbapedia
tamato-berry,diamond-pearl,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
tamato-berry,platinum,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
tamato-berry,diamond-pearl,,contest,,pal-park,Pal Park (score of 3500-4150),1,0,1,,,,,,,,bulbapedia
tamato-berry,platinum,,contest,,pal-park,Pal Park (score of 3500-4150),1,0,1,,,,,,,,bulbapedia
tamato-berry,diamond-pearl,,overworld,,,IV (Scratch-Off Card),1,0,1,,,,,,,,bulbapedia
tamato-berry,platinum,,overworld,,,IV (Scratch-Off Card),1,0,1,,,,,,,,bulbapedia
tamato-berry,heartgold-soulsilver,,contest,,pal-park,Pal Park (score of 3500-4150),1,0,1,,,,,,,,bulbapedia
tamato-berry,heartgold-soulsilver,,overworld,,,IV (Scratch-Off Card),1,0,1,,,,,,,,bulbapedia
tamato-berry,heartgold-soulsilver,,pokewalker,,,"Big Forest (1000+ steps), Amity Meadow (held by wild Elekid, (Advantageous type: 3750+) steps)",1,0,1,,,,,,,,bulbapedia
tamato-berry,black-white,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
tamato-berry,black-2-white-2,,overworld,,,Black Tower/White Treehollow,1,0,1,,,,,,,,bulbapedia
tamato-berry,black-2-white-2,,shop,,join-avenue,Join Avenue (Flower Shop),1,0,1,,,,,,,,bulbapedia
tamato-berry,black-2-white-2,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
tamato-berry,black-white,,dream,,,Windswept Sky,1,0,1,,,,,,,,bulbapedia
tamato-berry,black-2-white-2,,dream,,,Windswept Sky,1,0,1,,,,,,,,bulbapedia
tamato-berry,x-y,,overworld,,,Mutation of Lum and Sitrus,1,0,1,,,,,,,,bulbapedia
tamato-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123,0,0,1,,,,,,,,bulbapedia
tamato-berry,omega-ruby-alpha-sapphire,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
tamato-berry,omega-ruby-alpha-sapphire,,contest,,,Hyper Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
tamato-berry,sun-moon,,harvest,,,Berry piles (Route 10),1,0,1,,,,,,,,bulbapedia
tamato-berry,ultra-sun-ultra-moon,,harvest,,,Berry piles (Route 10),1,0,1,,,,,,,,bulbapedia
tamato-berry,sun-moon,,shop,,thrifty-megamart,Thrifty Megamart,1,0,1,,,,,,,,bulbapedia
tamato-berry,ultra-sun-ultra-moon,,shop,,thrifty-megamart,Thrifty Megamart,1,0,1,,,,,,,,bulbapedia
tamato-berry,sword-shield,,berry-tree,,,"Berry trees (Route 7, Bridge Field, Giant's Cap, Giant's Mirror, Motostoke Riverbank)",1,0,1,,,,,,,,bulbapedia
tamato-berry,sword-shield,,raid,max-raid,,"Max Raid Battles (Dappled Grove, West Lake Axewell, Bridge Field (Sw), Stony Wilderness, Dusty Bowl, Giant's Mirror, Lake of Outrage)",1,0,1,,,,,,,,bulbapedia
tamato-berry,the-isle-of-armor,,berry-tree,,,Berry trees (Workout Sea),1,0,1,,,,,,,,bulbapedia
tamato-berry,the-isle-of-armor,,raid,max-raid,,"Max Raid Battles (Fields of Honor, Soothing Wetlands, Challenge Beach, Challenge Road, Loop Lagoon, Training Lowlands, Potbottom Desert, Workout Sea, Insular Sea, Honeycalm Sea)",1,0,1,,,,,,,,bulbapedia
tamato-berry,the-crown-tundra,,berry-tree,,,"Berry trees (Ballimere Lake, Dyna Tree Hill)",1,0,1,,,,,,,,bulbapedia
tamato-berry,the-crown-tundra,,raid,max-raid,,"Max Raid Battles (Slippery Slope, Frostpoint Field, Giant's Bed, Snowslide Slope, Crown Shrine, Giant's Foot, Frigid Sea, Ballimere Lake)",1,0,1,,,,,,,,bulbapedia
tamato-berry,brilliant-diamond-shining-pearl,,overworld,visible,,"Routes 212, 225, and 228",0,0,1,,,,,,,,bulbapedia
tamato-berry,brilliant-diamond-shining-pearl,,overworld,,,Route 208 (Berry Master's house),1,0,1,,,,,,,,bulbapedia
tamato-berry,brilliant-diamond-shining-pearl,,overworld,,,Battle Park Exchange Service Corner,1,0,1,,,,,,,,bulbapedia
tamato-berry,brilliant-diamond-shining-pearl,,overworld,,,"Picked up by walking Pokémon (Hardy, Brave, Adamant, Naughty, Bold, Impish, Hasty, Sassy, Quirky Natures)",1,0,1,,,,,,,,bulbapedia
tamato-berry,scarlet-violet,,auction,,,"Alfornada (Emotional Spectrum Practice), Porto Marinada auction",1,0,1,,,,,,,,bulbapedia
tamato-berry,scarlet-violet,,tera-raid,tera-raid-4star,,Tera Raid Battles (4★),1,0,1,,,,,,,,bulbapedia
tamato-berry,scarlet-violet,,overworld,sparkling,,"Sparkling overworld items (East Province (Area One), South Province (Area Six))",1,0,1,,,,,,,,bulbapedia
tamato-berry,the-teal-mask,,contest,,,Ogre Oustin',1,0,1,,,,,,,,bulbapedia
tamato-berry,the-indigo-disk,,overworld,sparkling,,Sparkling overworld item (Canyon Biome),1,0,1,,,,,,,,bulbapedia
cornn-berry,ruby-sapphire,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
cornn-berry,emerald,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
cornn-berry,ruby-sapphire,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 4 players) (E),1,0,1,,,,,,,,bulbapedia
cornn-berry,emerald,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 4 players) (E),1,0,1,,,,,,,,bulbapedia
cornn-berry,firered-leafgreen,,exchange,game-corner,,Joyful Game Corner (Dodrio Berry Picking with 4 players),1,0,1,,,,,,,,bulbapedia
cornn-berry,diamond-pearl,,walking-pokemon,,,"Route 208 (Berry Master's house), Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
cornn-berry,platinum,,walking-pokemon,,,"Route 208 (Berry Master's house), Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
cornn-berry,diamond-pearl,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
cornn-berry,platinum,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
cornn-berry,heartgold-soulsilver,,overworld,,fuchsia-city,Fuchsia City,1,0,1,,,,,,,,bulbapedia
cornn-berry,heartgold-soulsilver,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
cornn-berry,heartgold-soulsilver,,pokewalker,,,White Lake (0+ steps),1,0,1,,,,,,,,bulbapedia
cornn-berry,black-white,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
cornn-berry,black-2-white-2,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
cornn-berry,black-white,,dream,,,Rugged Mountain,1,0,1,,,,,,,,bulbapedia
cornn-berry,black-2-white-2,,dream,,,Rugged Mountain,1,0,1,,,,,,,,bulbapedia
cornn-berry,x-y,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
cornn-berry,omega-ruby-alpha-sapphire,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
cornn-berry,omega-ruby-alpha-sapphire,,contest,,,Hyper Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
cornn-berry,brilliant-diamond-shining-pearl,,walking-pokemon,,amity-square,Amity Square (found by walking Pokémon),1,0,1,,,,,,,,bulbapedia
rabuta-berry,ruby-sapphire,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
rabuta-berry,emerald,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
rabuta-berry,ruby-sapphire,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 4 players) (E),1,0,1,,,,,,,,bulbapedia
rabuta-berry,emerald,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 4 players) (E),1,0,1,,,,,,,,bulbapedia
rabuta-berry,firered-leafgreen,,exchange,game-corner,,Joyful Game Corner (Dodrio Berry Picking with 4 players),1,0,1,,,,,,,,bulbapedia
rabuta-berry,diamond-pearl,,walking-pokemon,,,"Route 208 (Berry Master's house), Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
rabuta-berry,platinum,,walking-pokemon,,,"Route 208 (Berry Master's house), Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
rabuta-berry,diamond-pearl,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
rabuta-berry,platinum,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
rabuta-berry,heartgold-soulsilver,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
rabuta-berry,heartgold-soulsilver,,pokewalker,,,White Lake (2000+ steps),1,0,1,,,,,,,,bulbapedia
rabuta-berry,black-white,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
rabuta-berry,black-2-white-2,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
rabuta-berry,black-white,,dream,,,Dream Park,1,0,1,,,,,,,,bulbapedia
rabuta-berry,black-2-white-2,,dream,,,Dream Park,1,0,1,,,,,,,,bulbapedia
rabuta-berry,x-y,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
rabuta-berry,omega-ruby-alpha-sapphire,,trade,trade,fortree-city,Fortree City (in-game trade),0,0,1,,,,,,,,bulbapedia
rabuta-berry,omega-ruby-alpha-sapphire,,overworld,,hoenn-route-123,"Route 123 (Berry Master), Sootopolis City",1,0,1,,,,,,,,bulbapedia
rabuta-berry,omega-ruby-alpha-sapphire,,contest,,,Hyper Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
rabuta-berry,brilliant-diamond-shining-pearl,,walking-pokemon,,amity-square,Amity Square (found by walking Pokémon),1,0,1,,,,,,,,bulbapedia
spelon-berry,ruby-sapphire,,overworld,visible,hoenn-route-123,Route 123 (Berry Master's wife),0,0,1,,,,,,,,bulbapedia
spelon-berry,emerald,,overworld,visible,hoenn-route-123,Route 123 (Berry Master's wife),0,0,1,,,,,,,,bulbapedia
spelon-berry,ruby-sapphire,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 5 players) (E),1,0,1,,,,,,,,bulbapedia
spelon-berry,emerald,,exchange,game-corner,,Mossdeep Game Corner (Dodrio Berry Picking with 5 players) (E),1,0,1,,,,,,,,bulbapedia
spelon-berry,firered-leafgreen,,pickup,,,Pickup (any level),1,0,1,,,,,,,,bulbapedia
spelon-berry,firered-leafgreen,,exchange,game-corner,,Joyful Game Corner (Dodrio Berry Picking with 5 players),1,0,1,,,,,,,,bulbapedia
spelon-berry,diamond-pearl,,walking-pokemon,,amity-square,"Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
spelon-berry,platinum,,walking-pokemon,,amity-square,"Amity Square (found by walking Pokémon, given by a man (Pt))",1,0,1,,,,,,,,bulbapedia
spelon-berry,diamond-pearl,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
spelon-berry,platinum,,trade,trade,,Spin Trade (5 players) (Pt),1,0,1,,,,,,,,bulbapedia
spelon-berry,heartgold-soulsilver,,trade,trade,,Spin Trade (5 players),1,0,1,,,,,,,,bulbapedia
spelon-berry,heartgold-soulsilver,,pokewalker,,,"White Lake (3000+ steps), Beyond the Sea (1500+ steps)",1,0,1,,,,,,,,bulbapedia
spelon-berry,black-white,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
spelon-berry,black-2-white-2,,dream,,,Transfer from Dream World,1,0,1,,,,,,,,bulbapedia
spelon-berry,black-white,,dream,,,Dream Park,1,0,1,,,,,,,,bulbapedia
spelon-berry,black-2-white-2,,dream,,,Dream Park,1,0,1,,,,,,,,bulbapedia
spelon-berry,x-y,,trade,trade,,Trade,1,0,1,,,,,,,,bulbapedia
spelon-berry,omega-ruby-alpha-sapphire,,overworld,visible,hoenn-route-123,Route 123 (Berry Masters's wife),0,0,1,,,,,,,,bulbapedia
spelon-berry,omega-ruby-alpha-sapphire,,contest,,,Hyper Rank Pokémon Contest Spectacular (given by fan),1,0,1,,,,,,,,bulbapedia
