pokemon,version_group,method,move,level,order,mastery
shaymin-land,legends-arceus,tutor,baby-doll-eyes,0,,
shaymin-land,legends-arceus,tutor,zen-headbutt,0,,
shaymin-land,legends-arceus,tutor,energy-ball,0,,
shaymin-land,legends-arceus,tutor,earth-power,0,,
shaymin-land,legends-arceus,tutor,dazzling-gleam,0,,
shaymin-land,legends-arceus,tutor,giga-impact,0,,
shaymin-land,legends-arceus,tutor,play-rough,0,,
shaymin-land,legends-arceus,tutor,hyper-beam,0,,
shaymin-land,legends-arceus,tutor,psychic,0,,
arceus,legends-arceus,level-up,quick-attack,1,,12
arceus,legends-arceus,level-up,confusion,6,,17
arceus,legends-arceus,level-up,ancient-power,12,,23
arceus,legends-arceus,level-up,calm-mind,19,,31
arceus,legends-arceus,level-up,recover,27,,39
arceus,legends-arceus,level-up,extrasensory,36,,49
arceus,legends-arceus,level-up,judgment,46,,59
arceus,legends-arceus,level-up,hyper-beam,57,,71
oshawott,legends-arceus,level-up,tackle,1,,10
oshawott,legends-arceus,level-up,aqua-jet,6,,15
oshawott,legends-arceus,level-up,swords-dance,11,,20
oshawott,legends-arceus,level-up,water-pulse,18,,28
oshawott,legends-arceus,level-up,slash,25,,35
oshawott,legends-arceus,level-up,aqua-tail,34,,45
oshawott,legends-arceus,level-up,hydro-pump,43,,54
dewott,legends-arceus,level-up,tackle,1,,10
dewott,legends-arceus,level-up,aqua-jet,6,,15
dewott,legends-arceus,level-up,swords-dance,11,,20
dewott,legends-arceus,level-up,water-pulse,18,,28
dewott,legends-arceus,level-up,slash,25,,35
dewott,legends-arceus,level-up,aqua-tail,34,,45
dewott,legends-arceus,level-up,hydro-pump,43,,54
petilil,legends-arceus,level-up,absorb,1,,9
petilil,legends-arceus,level-up,leafage,5,,14
petilil,legends-arceus,level-up,stun-spore,9,,18
petilil,legends-arceus,level-up,poison-powder,15,,25
petilil,legends-arceus,level-up,energy-ball,21,,31
petilil,legends-arceus,level-up,sleep-powder,29,,40
petilil,legends-arceus,level-up,recover,37,,48
petilil,legends-arceus,level-up,leaf-storm,47,,59
rufflet,legends-arceus,level-up,quick-attack,1,,10
rufflet,legends-arceus,level-up,aerial-ace,6,,15
rufflet,legends-arceus,level-up,twister,11,,20
rufflet,legends-arceus,level-up,slash,18,,28
rufflet,legends-arceus,level-up,air-slash,20,,30
rufflet,legends-arceus,level-up,roost,25,,35
rufflet,legends-arceus,level-up,double-edge,34,,45
rufflet,legends-arceus,level-up,brave-bird,43,,54
tornadus-incarnate,legends-arceus,level-up,tackle,1,,12
tornadus-incarnate,legends-arceus,level-up,bite,7,,18
tornadus-incarnate,legends-arceus,level-up,twister,11,,21
tornadus-incarnate,legends-arceus,level-up,air-cutter,14,,25
tornadus-incarnate,legends-arceus,level-up,nasty-plot,22,,34
tornadus-incarnate,legends-arceus,level-up,extrasensory,31,,43
tornadus-incarnate,legends-arceus,level-up,crunch,41,,54
tornadus-incarnate,legends-arceus,level-up,hurricane,47,,59
tornadus-incarnate,legends-arceus,level-up,bleakwind-storm,52,,65
thundurus-incarnate,legends-arceus,level-up,tackle,1,,12
thundurus-incarnate,legends-arceus,level-up,bite,7,,18
thundurus-incarnate,legends-arceus,level-up,twister,11,,21
thundurus-incarnate,legends-arceus,level-up,spark,14,,25
thundurus-incarnate,legends-arceus,level-up,nasty-plot,22,,34
thundurus-incarnate,legends-arceus,level-up,extrasensory,31,,43
thundurus-incarnate,legends-arceus,level-up,crunch,41,,54
thundurus-incarnate,legends-arceus,level-up,thunder,47,,59
thundurus-incarnate,legends-arceus,level-up,wildbolt-storm,52,,65
landorus-incarnate,legends-arceus,level-up,tackle,1,,12
landorus-incarnate,legends-arceus,level-up,bite,7,,18
landorus-incarnate,legends-arceus,level-up,twister,11,,21
landorus-incarnate,legends-arceus,level-up,bulldoze,14,,25
landorus-incarnate,legends-arceus,level-up,bulk-up,22,,34
landorus-incarnate,legends-arceus,level-up,extrasensory,31,,43
landorus-incarnate,legends-arceus,level-up,crunch,41,,54
landorus-incarnate,legends-arceus,level-up,earth-power,47,,59
landorus-incarnate,legends-arceus,level-up,sandsear-storm,52,,65
sylveon,legends-arceus,level-up,fairy-wind,0,,15
sylveon,legends-arceus,level-up,tackle,1,,10
sylveon,legends-arceus,level-up,quick-attack,6,,15
sylveon,legends-arceus,level-up,swift,11,,20
sylveon,legends-arceus,level-up,baby-doll-eyes,18,,28
sylveon,legends-arceus,level-up,mimic,25,,
sylveon,legends-arceus,level-up,play-rough,25,,35
sylveon,legends-arceus,level-up,calm-mind,34,,45
sylveon,legends-arceus,level-up,double-edge,43,,54
goomy,legends-arceus,level-up,bubble,1,,10
goomy,legends-arceus,level-up,acid-spray,6,,15
goomy,legends-arceus,level-up,acid-armor,11,,20
goomy,legends-arceus,level-up,water-pulse,18,,28
goomy,legends-arceus,level-up,dragon-pulse,25,,35
goomy,legends-arceus,level-up,shelter,34,,45
goomy,legends-arceus,level-up,hydro-pump,43,,54
bergmite,legends-arceus,level-up,tackle,1,,9
bergmite,legends-arceus,level-up,powder-snow,5,,14
bergmite,legends-arceus,level-up,ice-shard,9,,18
bergmite,legends-arceus,level-up,bite,15,,25
bergmite,legends-arceus,level-up,iron-defense,21,,31
bergmite,legends-arceus,level-up,crunch,29,,40
bergmite,legends-arceus,level-up,blizzard,37,,48
bergmite,legends-arceus,level-up,double-edge,47,,59
rowlet,legends-arceus,level-up,gust,1,,10
rowlet,legends-arceus,level-up,leafage,6,,15
rowlet,legends-arceus,level-up,roost,11,,20
rowlet,legends-arceus,level-up,aerial-ace,18,,28
rowlet,legends-arceus,level-up,magical-leaf,21,,31
rowlet,legends-arceus,level-up,air-slash,25,,35
rowlet,legends-arceus,level-up,leaf-blade,34,,45
rowlet,legends-arceus,level-up,leaf-storm,43,,54
dartrix,legends-arceus,level-up,gust,1,,10
dartrix,legends-arceus,level-up,leafage,6,,15
dartrix,legends-arceus,level-up,roost,11,,20
dartrix,legends-arceus,level-up,aerial-ace,18,,28
dartrix,legends-arceus,level-up,magical-leaf,21,,31
dartrix,legends-arceus,level-up,air-slash,25,,35
dartrix,legends-arceus,level-up,leaf-blade,34,,45
dartrix,legends-arceus,level-up,leaf-storm,43,,54
wyrdeer,legends-arceus,level-up,tackle,1,,9
wyrdeer,legends-arceus,level-up,confusion,5,,14
wyrdeer,legends-arceus,level-up,hypnosis,9,,18
wyrdeer,legends-arceus,level-up,calm-mind,15,,25
wyrdeer,legends-arceus,level-up,psyshield-bash,21,,31
wyrdeer,legends-arceus,level-up,extrasensory,29,,40
wyrdeer,legends-arceus,level-up,zen-headbutt,37,,48
wyrdeer,legends-arceus,level-up,double-edge,47,,59
kleavor,legends-arceus,level-up,quick-attack,1,,10
kleavor,legends-arceus,level-up,silver-wind,6,,15
kleavor,legends-arceus,level-up,aerial-ace,11,,20
kleavor,legends-arceus,level-up,double-hit,14,,24
kleavor,legends-arceus,level-up,stealth-rock,14,,24
kleavor,legends-arceus,level-up,air-slash,18,,28
kleavor,legends-arceus,level-up,swords-dance,25,,35
kleavor,legends-arceus,level-up,stone-axe,29,,40
kleavor,legends-arceus,level-up,x-scissor,34,,45
kleavor,legends-arceus,level-up,close-combat,43,,54
ursaluna,legends-arceus,level-up,tackle,1,,10
ursaluna,legends-arceus,level-up,baby-doll-eyes,6,,15
ursaluna,legends-arceus,level-up,bulldoze,11,,20
ursaluna,legends-arceus,level-up,slash,18,,28
ursaluna,legends-arceus,level-up,play-rough,25,,35
ursaluna,legends-arceus,level-up,high-horsepower,34,,45
ursaluna,legends-arceus,level-up,double-edge,43,,54
ursaluna,legends-arceus,level-up,headlong-rush,43,,54
basculegion-male,legends-arceus,level-up,tackle,1,,10
basculegion-male,legends-arceus,level-up,aqua-jet,6,,15
basculegion-male,legends-arceus,level-up,bite,11,,20
basculegion-male,legends-arceus,level-up,hex,11,,20
basculegion-male,legends-arceus,level-up,zen-headbutt,18,,28
basculegion-male,legends-arceus,level-up,crunch,25,,35
basculegion-male,legends-arceus,level-up,shadow-ball,25,,35
basculegion-male,legends-arceus,level-up,wave-crash,34,,45
basculegion-male,legends-arceus,level-up,double-edge,43,,54
sneasler,legends-arceus,level-up,quick-attack,1,,10
sneasler,legends-arceus,level-up,rock-smash,6,,15
sneasler,legends-arceus,level-up,swift,11,,20
sneasler,legends-arceus,level-up,dire-claw,11,,20
sneasler,legends-arceus,level-up,slash,18,,28
sneasler,legends-arceus,level-up,poison-jab,25,,35
sneasler,legends-arceus,level-up,swords-dance,34,,45
sneasler,legends-arceus,level-up,close-combat,43,,54
overqwil,legends-arceus,level-up,poison-sting,1,,9
overqwil,legends-arceus,level-up,spikes,5,,14
overqwil,legends-arceus,level-up,pin-missile,9,,18
overqwil,legends-arceus,level-up,barb-barrage,15,,25
overqwil,legends-arceus,level-up,water-pulse,21,,31
overqwil,legends-arceus,level-up,dark-pulse,26,,38
overqwil,legends-arceus,level-up,poison-jab,29,,40
overqwil,legends-arceus,level-up,aqua-tail,37,,48
overqwil,legends-arceus,level-up,double-edge,47,,59
overqwil,legends-arceus,level-up,self-destruct,57,,71
enamorus-incarnate,legends-arceus,level-up,tackle,1,,12
enamorus-incarnate,legends-arceus,level-up,bite,7,,18
enamorus-incarnate,legends-arceus,level-up,twister,11,,21
enamorus-incarnate,legends-arceus,level-up,draining-kiss,14,,25
enamorus-incarnate,legends-arceus,level-up,iron-defense,22,,34
enamorus-incarnate,legends-arceus,level-up,extrasensory,31,,43
enamorus-incarnate,legends-arceus,level-up,crunch,41,,54
enamorus-incarnate,legends-arceus,level-up,moonblast,47,,59
enamorus-incarnate,legends-arceus,level-up,springtide-storm,52,,65
wormadam-sandy,legends-arceus,level-up,struggle-bug,1,,10
wormadam-sandy,legends-arceus,level-up,gust,6,,15
wormadam-sandy,legends-arceus,level-up,confusion,11,,20
wormadam-sandy,legends-arceus,level-up,silver-wind,18,,28
wormadam-sandy,legends-arceus,level-up,earth-power,25,,35
wormadam-sandy,legends-arceus,level-up,psychic,34,,45
wormadam-sandy,legends-arceus,level-up,bug-buzz,43,,54
wormadam-sandy,legends-arceus,tutor,rest,0,,
wormadam-sandy,legends-arceus,tutor,shadow-ball,0,,
wormadam-sandy,legends-arceus,tutor,giga-impact,0,,
wormadam-sandy,legends-arceus,tutor,hyper-beam,0,,
wormadam-sandy,legends-arceus,tutor,psychic,0,,
wormadam-sandy,legends-arceus,tutor,bulldoze,0,,
wormadam-sandy,legends-arceus,tutor,stealth-rock,0,,
wormadam-sandy,legends-arceus,tutor,earth-power,0,,
wormadam-trash,legends-arceus,level-up,struggle-bug,1,,10
wormadam-trash,legends-arceus,level-up,gust,6,,15
wormadam-trash,legends-arceus,level-up,confusion,11,,20
wormadam-trash,legends-arceus,level-up,silver-wind,18,,28
wormadam-trash,legends-arceus,level-up,iron-head,25,,35
wormadam-trash,legends-arceus,level-up,psychic,34,,45
wormadam-trash,legends-arceus,level-up,bug-buzz,43,,54
wormadam-trash,legends-arceus,tutor,rest,0,,
wormadam-trash,legends-arceus,tutor,shadow-ball,0,,
wormadam-trash,legends-arceus,tutor,giga-impact,0,,
wormadam-trash,legends-arceus,tutor,hyper-beam,0,,
wormadam-trash,legends-arceus,tutor,psychic,0,,
wormadam-trash,legends-arceus,tutor,stealth-rock,0,,
wormadam-trash,legends-arceus,tutor,iron-head,0,,
wormadam-trash,legends-arceus,tutor,flash-cannon,0,,
wormadam-trash,legends-arceus,tutor,steel-beam,0,,
shaymin-sky,legends-arceus,tutor,aerial-ace,0,,
shaymin-sky,legends-arceus,tutor,swift,0,,
shaymin-sky,legends-arceus,tutor,magical-leaf,0,,
shaymin-sky,legends-arceus,tutor,ominous-wind,0,,
shaymin-sky,legends-arceus,tutor,rest,0,,
shaymin-sky,legends-arceus,tutor,baby-doll-eyes,0,,
shaymin-sky,legends-arceus,tutor,zen-headbutt,0,,
shaymin-sky,legends-arceus,tutor,energy-ball,0,,
shaymin-sky,legends-arceus,tutor,earth-power,0,,
shaymin-sky,legends-arceus,tutor,dazzling-gleam,0,,
shaymin-sky,legends-arceus,tutor,giga-impact,0,,
shaymin-sky,legends-arceus,tutor,play-rough,0,,
shaymin-sky,legends-arceus,tutor,hyper-beam,0,,
shaymin-sky,legends-arceus,tutor,psychic,0,,
giratina-origin,legends-arceus,level-up,shadow-sneak,1,,12
giratina-origin,legends-arceus,level-up,ancient-power,6,,17
giratina-origin,legends-arceus,level-up,hex,12,,23
giratina-origin,legends-arceus,level-up,shadow-claw,19,,31
giratina-origin,legends-arceus,level-up,aura-sphere,27,,39
giratina-origin,legends-arceus,level-up,shadow-ball,30,,42
giratina-origin,legends-arceus,level-up,dragon-claw,36,,48
giratina-origin,legends-arceus,level-up,dragon-pulse,42,,54
giratina-origin,legends-arceus,level-up,earth-power,55,,68
giratina-origin,legends-arceus,level-up,shadow-force,60,,74
vulpix-alola,legends-arceus,tutor,swift,0,,
vulpix-alola,legends-arceus,tutor,rest,0,,
vulpix-alola,legends-arceus,tutor,baby-doll-eyes,0,,
vulpix-alola,legends-arceus,tutor,zen-headbutt,0,,
vulpix-alola,legends-arceus,tutor,iron-tail,0,,
vulpix-alola,legends-arceus,tutor,energy-ball,0,,
vulpix-alola,legends-arceus,tutor,dark-pulse,0,,
vulpix-alola,legends-arceus,tutor,ice-fang,0,,
vulpix-alola,legends-arceus,tutor,icy-wind,0,,
vulpix-alola,legends-arceus,tutor,dazzling-gleam,0,,
vulpix-alola,legends-arceus,tutor,ice-beam,0,,
ninetales-alola,legends-arceus,tutor,swift,0,,
ninetales-alola,legends-arceus,tutor,calm-mind,0,,
ninetales-alola,legends-arceus,tutor,rest,0,,
ninetales-alola,legends-arceus,tutor,baby-doll-eyes,0,,
ninetales-alola,legends-arceus,tutor,zen-headbutt,0,,
ninetales-alola,legends-arceus,tutor,iron-tail,0,,
ninetales-alola,legends-arceus,tutor,energy-ball,0,,
ninetales-alola,legends-arceus,tutor,giga-impact,0,,
ninetales-alola,legends-arceus,tutor,hyper-beam,0,,
ninetales-alola,legends-arceus,tutor,dark-pulse,0,,
ninetales-alola,legends-arceus,tutor,ice-fang,0,,
ninetales-alola,legends-arceus,tutor,icy-wind,0,,
ninetales-alola,legends-arceus,tutor,dazzling-gleam,0,,
ninetales-alola,legends-arceus,tutor,ice-beam,0,,
growlithe-hisui,legends-arceus,level-up,tackle,1,,9
growlithe-hisui,legends-arceus,level-up,ember,5,,14
growlithe-hisui,legends-arceus,level-up,bite,9,,18
growlithe-hisui,legends-arceus,level-up,fire-fang,15,,25
growlithe-hisui,legends-arceus,level-up,rock-slide,21,,31
growlithe-hisui,legends-arceus,level-up,crunch,29,,40
growlithe-hisui,legends-arceus,level-up,double-edge,37,,48
growlithe-hisui,legends-arceus,level-up,flare-blitz,47,,59
growlithe-hisui,legends-arceus,tutor,fire-fang,0,,
growlithe-hisui,legends-arceus,tutor,rock-smash,0,,
growlithe-hisui,legends-arceus,tutor,aerial-ace,0,,
growlithe-hisui,legends-arceus,tutor,swift,0,,
growlithe-hisui,legends-arceus,tutor,rest,0,,
growlithe-hisui,legends-arceus,tutor,rock-slide,0,,
growlithe-hisui,legends-arceus,tutor,iron-tail,0,,
growlithe-hisui,legends-arceus,tutor,snarl,0,,
growlithe-hisui,legends-arceus,tutor,wild-charge,0,,
growlithe-hisui,legends-arceus,tutor,outrage,0,,
growlithe-hisui,legends-arceus,tutor,play-rough,0,,
growlithe-hisui,legends-arceus,tutor,flamethrower,0,,
arcanine-hisui,legends-arceus,level-up,tackle,1,,9
arcanine-hisui,legends-arceus,level-up,ember,5,,14
arcanine-hisui,legends-arceus,level-up,bite,9,,18
arcanine-hisui,legends-arceus,level-up,fire-fang,15,,25
arcanine-hisui,legends-arceus,level-up,rock-slide,21,,31
arcanine-hisui,legends-arceus,level-up,raging-fury,29,,40
arcanine-hisui,legends-arceus,level-up,crunch,29,,40
arcanine-hisui,legends-arceus,level-up,double-edge,37,,48
arcanine-hisui,legends-arceus,level-up,flare-blitz,47,,59
arcanine-hisui,legends-arceus,tutor,fire-fang,0,,
arcanine-hisui,legends-arceus,tutor,thunder-fang,0,,
arcanine-hisui,legends-arceus,tutor,rock-smash,0,,
arcanine-hisui,legends-arceus,tutor,bulldoze,0,,
arcanine-hisui,legends-arceus,tutor,aerial-ace,0,,
arcanine-hisui,legends-arceus,tutor,swift,0,,
arcanine-hisui,legends-arceus,tutor,rest,0,,
arcanine-hisui,legends-arceus,tutor,rock-slide,0,,
arcanine-hisui,legends-arceus,tutor,iron-head,0,,
arcanine-hisui,legends-arceus,tutor,iron-tail,0,,
arcanine-hisui,legends-arceus,tutor,snarl,0,,
arcanine-hisui,legends-arceus,tutor,giga-impact,0,,
arcanine-hisui,legends-arceus,tutor,wild-charge,0,,
arcanine-hisui,legends-arceus,tutor,stone-edge,0,,
arcanine-hisui,legends-arceus,tutor,outrage,0,,
arcanine-hisui,legends-arceus,tutor,play-rough,0,,
arcanine-hisui,legends-arceus,tutor,hyper-beam,0,,
arcanine-hisui,legends-arceus,tutor,flamethrower,0,,
voltorb-hisui,legends-arceus,level-up,thunder-shock,1,,9
voltorb-hisui,legends-arceus,level-up,tackle,5,,14
voltorb-hisui,legends-arceus,level-up,thunder-wave,9,,18
voltorb-hisui,legends-arceus,level-up,spark,15,,25
voltorb-hisui,legends-arceus,level-up,energy-ball,21,,31
voltorb-hisui,legends-arceus,level-up,thunderbolt,29,,40
voltorb-hisui,legends-arceus,level-up,thunder,37,,48
voltorb-hisui,legends-arceus,level-up,self-destruct,47,,59
voltorb-hisui,legends-arceus,tutor,ice-ball,0,,
voltorb-hisui,legends-arceus,tutor,swift,0,,
voltorb-hisui,legends-arceus,tutor,magical-leaf,0,,
voltorb-hisui,legends-arceus,tutor,rest,0,,
voltorb-hisui,legends-arceus,tutor,charge-beam,0,,
voltorb-hisui,legends-arceus,tutor,energy-ball,0,,
voltorb-hisui,legends-arceus,tutor,wild-charge,0,,
voltorb-hisui,legends-arceus,tutor,thunderbolt,0,,
electrode-hisui,legends-arceus,level-up,thunder-shock,1,,9
electrode-hisui,legends-arceus,level-up,tackle,5,,14
electrode-hisui,legends-arceus,level-up,thunder-wave,9,,18
electrode-hisui,legends-arceus,level-up,spark,15,,25
electrode-hisui,legends-arceus,level-up,energy-ball,21,,31
electrode-hisui,legends-arceus,level-up,thunderbolt,29,,40
electrode-hisui,legends-arceus,level-up,thunder,37,,48
electrode-hisui,legends-arceus,level-up,chloroblast,47,,59
electrode-hisui,legends-arceus,level-up,self-destruct,47,,59
electrode-hisui,legends-arceus,tutor,ice-ball,0,,
electrode-hisui,legends-arceus,tutor,swift,0,,
electrode-hisui,legends-arceus,tutor,magical-leaf,0,,
electrode-hisui,legends-arceus,tutor,rest,0,,
electrode-hisui,legends-arceus,tutor,charge-beam,0,,
electrode-hisui,legends-arceus,tutor,energy-ball,0,,
electrode-hisui,legends-arceus,tutor,giga-impact,0,,
electrode-hisui,legends-arceus,tutor,wild-charge,0,,
electrode-hisui,legends-arceus,tutor,hyper-beam,0,,
electrode-hisui,legends-arceus,tutor,thunderbolt,0,,
typhlosion-hisui,legends-arceus,level-up,hex,0,,35
typhlosion-hisui,legends-arceus,level-up,quick-attack,1,,10
typhlosion-hisui,legends-arceus,level-up,ember,6,,15
typhlosion-hisui,legends-arceus,level-up,rollout,11,,20
typhlosion-hisui,legends-arceus,level-up,flame-wheel,18,,28
typhlosion-hisui,legends-arceus,level-up,swift,25,,35
typhlosion-hisui,legends-arceus,level-up,flamethrower,34,,45
typhlosion-hisui,legends-arceus,level-up,infernal-parade,40,,51
typhlosion-hisui,legends-arceus,level-up,shadow-ball,43,,54
typhlosion-hisui,legends-arceus,level-up,overheat,43,,54
typhlosion-hisui,legends-arceus,tutor,rock-smash,0,,
typhlosion-hisui,legends-arceus,tutor,bulldoze,0,,
typhlosion-hisui,legends-arceus,tutor,aerial-ace,0,,
typhlosion-hisui,legends-arceus,tutor,swift,0,,
typhlosion-hisui,legends-arceus,tutor,ominous-wind,0,,
typhlosion-hisui,legends-arceus,tutor,calm-mind,0,,
typhlosion-hisui,legends-arceus,tutor,rest,0,,
typhlosion-hisui,legends-arceus,tutor,fire-punch,0,,
typhlosion-hisui,legends-arceus,tutor,thunder-punch,0,,
typhlosion-hisui,legends-arceus,tutor,drain-punch,0,,
typhlosion-hisui,legends-arceus,tutor,rock-slide,0,,
typhlosion-hisui,legends-arceus,tutor,shadow-claw,0,,
typhlosion-hisui,legends-arceus,tutor,iron-tail,0,,
typhlosion-hisui,legends-arceus,tutor,mystical-fire,0,,
typhlosion-hisui,legends-arceus,tutor,shadow-ball,0,,
typhlosion-hisui,legends-arceus,tutor,giga-impact,0,,
typhlosion-hisui,legends-arceus,tutor,wild-charge,0,,
typhlosion-hisui,legends-arceus,tutor,hyper-beam,0,,
typhlosion-hisui,legends-arceus,tutor,flamethrower,0,,
qwilfish-hisui,legends-arceus,level-up,poison-sting,1,,9
qwilfish-hisui,legends-arceus,level-up,spikes,5,,14
qwilfish-hisui,legends-arceus,level-up,pin-missile,9,,18
qwilfish-hisui,legends-arceus,level-up,barb-barrage,15,,25
qwilfish-hisui,legends-arceus,level-up,water-pulse,21,,31
qwilfish-hisui,legends-arceus,level-up,dark-pulse,26,,38
qwilfish-hisui,legends-arceus,level-up,poison-jab,29,,40
qwilfish-hisui,legends-arceus,level-up,aqua-tail,37,,48
qwilfish-hisui,legends-arceus,level-up,double-edge,47,,59
qwilfish-hisui,legends-arceus,level-up,self-destruct,57,,71
qwilfish-hisui,legends-arceus,tutor,ice-ball,0,,
qwilfish-hisui,legends-arceus,tutor,spikes,0,,
qwilfish-hisui,legends-arceus,tutor,swift,0,,
qwilfish-hisui,legends-arceus,tutor,rest,0,,
qwilfish-hisui,legends-arceus,tutor,poison-jab,0,,
qwilfish-hisui,legends-arceus,tutor,water-pulse,0,,
qwilfish-hisui,legends-arceus,tutor,icy-wind,0,,
qwilfish-hisui,legends-arceus,tutor,sludge-bomb,0,,
qwilfish-hisui,legends-arceus,tutor,shadow-ball,0,,
qwilfish-hisui,legends-arceus,tutor,aqua-tail,0,,
qwilfish-hisui,legends-arceus,tutor,ice-beam,0,,
qwilfish-hisui,legends-arceus,tutor,dark-pulse,0,,
sneasel-hisui,legends-arceus,level-up,quick-attack,1,,10
sneasel-hisui,legends-arceus,level-up,rock-smash,6,,15
sneasel-hisui,legends-arceus,level-up,swift,11,,20
sneasel-hisui,legends-arceus,level-up,slash,18,,28
sneasel-hisui,legends-arceus,level-up,poison-jab,25,,35
sneasel-hisui,legends-arceus,level-up,swords-dance,34,,45
sneasel-hisui,legends-arceus,level-up,close-combat,43,,54
sneasel-hisui,legends-arceus,tutor,false-swipe,0,,
sneasel-hisui,legends-arceus,tutor,rock-smash,0,,
sneasel-hisui,legends-arceus,tutor,aerial-ace,0,,
sneasel-hisui,legends-arceus,tutor,swift,0,,
sneasel-hisui,legends-arceus,tutor,calm-mind,0,,
sneasel-hisui,legends-arceus,tutor,rest,0,,
sneasel-hisui,legends-arceus,tutor,poison-jab,0,,
sneasel-hisui,legends-arceus,tutor,x-scissor,0,,
sneasel-hisui,legends-arceus,tutor,shadow-claw,0,,
sneasel-hisui,legends-arceus,tutor,iron-tail,0,,
sneasel-hisui,legends-arceus,tutor,shadow-ball,0,,
sneasel-hisui,legends-arceus,tutor,snarl,0,,
sneasel-hisui,legends-arceus,tutor,focus-energy,0,,
sneasel-hisui,legends-arceus,tutor,bulk-up,0,,
sneasel-hisui,legends-arceus,tutor,drain-punch,0,,
samurott-hisui,legends-arceus,level-up,night-slash,0,,35
samurott-hisui,legends-arceus,level-up,tackle,1,,10
samurott-hisui,legends-arceus,level-up,aqua-jet,6,,15
samurott-hisui,legends-arceus,level-up,swords-dance,11,,20
samurott-hisui,legends-arceus,level-up,water-pulse,18,,28
samurott-hisui,legends-arceus,level-up,ceaseless-edge,21,,31
samurott-hisui,legends-arceus,level-up,slash,25,,35
samurott-hisui,legends-arceus,level-up,aqua-tail,34,,45
samurott-hisui,legends-arceus,level-up,dark-pulse,40,,51
samurott-hisui,legends-arceus,level-up,hydro-pump,43,,54
lilligant-hisui,legends-arceus,level-up,rock-smash,0,,14
lilligant-hisui,legends-arceus,level-up,absorb,1,,9
lilligant-hisui,legends-arceus,level-up,leafage,5,,14
lilligant-hisui,legends-arceus,level-up,stun-spore,9,,18
lilligant-hisui,legends-arceus,level-up,poison-powder,15,,25
lilligant-hisui,legends-arceus,level-up,energy-ball,21,,31
lilligant-hisui,legends-arceus,level-up,sleep-powder,29,,40
lilligant-hisui,legends-arceus,level-up,drain-punch,34,,45
lilligant-hisui,legends-arceus,level-up,recover,37,,48
lilligant-hisui,legends-arceus,level-up,leaf-blade,37,,48
lilligant-hisui,legends-arceus,level-up,victory-dance,42,,55
lilligant-hisui,legends-arceus,level-up,leaf-storm,47,,59
lilligant-hisui,legends-arceus,level-up,petal-dance,53,,66
lilligant-hisui,legends-arceus,level-up,close-combat,57,,71
lilligant-hisui,legends-arceus,tutor,rock-smash,0,,
lilligant-hisui,legends-arceus,tutor,aerial-ace,0,,
lilligant-hisui,legends-arceus,tutor,magical-leaf,0,,
lilligant-hisui,legends-arceus,tutor,focus-energy,0,,
lilligant-hisui,legends-arceus,tutor,rest,0,,
lilligant-hisui,legends-arceus,tutor,baby-doll-eyes,0,,
lilligant-hisui,legends-arceus,tutor,drain-punch,0,,
lilligant-hisui,legends-arceus,tutor,poison-jab,0,,
lilligant-hisui,legends-arceus,tutor,energy-ball,0,,
lilligant-hisui,legends-arceus,tutor,giga-impact,0,,
lilligant-hisui,legends-arceus,tutor,hyper-beam,0,,
zorua-hisui,legends-arceus,level-up,shadow-sneak,1,,10
zorua-hisui,legends-arceus,level-up,snarl,6,,15
zorua-hisui,legends-arceus,level-up,swift,11,,20
zorua-hisui,legends-arceus,level-up,bitter-malice,18,,28
zorua-hisui,legends-arceus,level-up,slash,25,,35
zorua-hisui,legends-arceus,level-up,shadow-claw,34,,45
zorua-hisui,legends-arceus,level-up,nasty-plot,43,,54
zorua-hisui,legends-arceus,tutor,aerial-ace,0,,
zorua-hisui,legends-arceus,tutor,swift,0,,
zorua-hisui,legends-arceus,tutor,calm-mind,0,,
zorua-hisui,legends-arceus,tutor,rest,0,,
zorua-hisui,legends-arceus,tutor,shadow-claw,0,,
zorua-hisui,legends-arceus,tutor,sludge-bomb,0,,
zorua-hisui,legends-arceus,tutor,shadow-ball,0,,
zorua-hisui,legends-arceus,tutor,snarl,0,,
zorua-hisui,legends-arceus,tutor,dark-pulse,0,,
zoroark-hisui,legends-arceus,level-up,shadow-sneak,1,,10
zoroark-hisui,legends-arceus,level-up,snarl,6,,15
zoroark-hisui,legends-arceus,level-up,swift,11,,20
zoroark-hisui,legends-arceus,level-up,bitter-malice,18,,28
zoroark-hisui,legends-arceus,level-up,slash,25,,35
zoroark-hisui,legends-arceus,level-up,shadow-claw,34,,45
zoroark-hisui,legends-arceus,level-up,shadow-ball,40,,51
zoroark-hisui,legends-arceus,level-up,nasty-plot,43,,54
zoroark-hisui,legends-arceus,level-up,extrasensory,52,,64
zoroark-hisui,legends-arceus,tutor,rock-smash,0,,
zoroark-hisui,legends-arceus,tutor,aerial-ace,0,,
zoroark-hisui,legends-arceus,tutor,swift,0,,
zoroark-hisui,legends-arceus,tutor,ominous-wind,0,,
zoroark-hisui,legends-arceus,tutor,calm-mind,0,,
zoroark-hisui,legends-arceus,tutor,rest,0,,
zoroark-hisui,legends-arceus,tutor,shadow-claw,0,,
zoroark-hisui,legends-arceus,tutor,sludge-bomb,0,,
zoroark-hisui,legends-arceus,tutor,shadow-ball,0,,
zoroark-hisui,legends-arceus,tutor,snarl,0,,
