id,version_group,version,location_area,pokemon,method,slot,rarity,min_level,max_level,conditions,min_perfect_ivs,always_shiny,never_shiny,is_alpha
101025,sword-shield,sword,1402,mareanie,max-raid,4,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101026,sword-shield,sword,1402,basculin-red-striped,max-raid,1,40,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101027,sword-shield,sword,1402,qwilfish,max-raid,2,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101028,sword-shield,sword,1402,mareanie,max-raid,3,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101029,sword-shield,sword,1402,toxapex,max-raid,4,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101030,sword-shield,sword,1402,gyarados,max-raid,1,40,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101031,sword-shield,sword,1402,qwilfish,max-raid,2,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101032,sword-shield,sword,1402,toxapex,max-raid,3,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101033,sword-shield,sword,1402,pyukumuku,max-raid,4,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101034,sword-shield,sword,1402,gyarados,max-raid,1,35,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101035,sword-shield,sword,1402,pyukumuku,max-raid,2,35,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101036,sword-shield,sword,1402,toxapex,max-raid,3,18,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101037,sword-shield,sword,1402,lapras,max-raid,4,10,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101038,sword-shield,sword,1402,milotic,max-raid,5,2,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101039,sword-shield,shield,1402,magikarp,max-raid,1,68,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101040,sword-shield,shield,1402,arrokuda,max-raid,2,20,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101041,sword-shield,shield,1402,chewtle,max-raid,3,10,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101042,sword-shield,shield,1402,feebas,max-raid,4,2,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101043,sword-shield,shield,1402,chewtle,max-raid,1,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101044,sword-shield,shield,1402,arrokuda,max-raid,2,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101045,sword-shield,shield,1402,basculin-blue-striped,max-raid,3,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101046,sword-shield,shield,1402,mareanie,max-raid,4,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101047,sword-shield,shield,1402,basculin-blue-striped,max-raid,1,40,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101048,sword-shield,shield,1402,qwilfish,max-raid,2,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101049,sword-shield,shield,1402,mareanie,max-raid,3,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101050,sword-shield,shield,1402,toxapex,max-raid,4,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101051,sword-shield,shield,1402,gyarados,max-raid,1,40,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101052,sword-shield,shield,1402,qwilfish,max-raid,2,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101053,sword-shield,shield,1402,toxapex,max-raid,3,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101054,sword-shield,shield,1402,pyukumuku,max-raid,4,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101055,sword-shield,shield,1402,gyarados,max-raid,1,35,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101056,sword-shield,shield,1402,pyukumuku,max-raid,2,35,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101057,sword-shield,shield,1402,toxapex,max-raid,3,18,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101058,sword-shield,shield,1402,lapras,max-raid,4,10,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101059,sword-shield,shield,1402,milotic,max-raid,5,2,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101060,sword-shield,sword,1403,magikarp,max-raid,1,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101061,sword-shield,sword,1403,mantyke,max-raid,2,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101062,sword-shield,sword,1403,remoraid,max-raid,3,20,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101063,sword-shield,sword,1403,chinchou,max-raid,4,10,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101064,sword-shield,sword,1403,chinchou,max-raid,1,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101065,sword-shield,sword,1403,remoraid,max-raid,2,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101066,sword-shield,sword,1403,wailmer,max-raid,3,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101067,sword-shield,sword,1403,basculin-red-striped,max-raid,4,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101068,sword-shield,sword,1403,basculin-red-striped,max-raid,1,30,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101069,sword-shield,sword,1403,lanturn,max-raid,2,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101070,sword-shield,sword,1403,octillery,max-raid,3,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101071,sword-shield,sword,1403,mantine,max-raid,4,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101072,sword-shield,sword,1403,wailmer,max-raid,5,10,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101073,sword-shield,sword,1403,wailord,max-raid,1,50,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101074,sword-shield,sword,1403,lanturn,max-raid,2,20,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101075,sword-shield,sword,1403,mantine,max-raid,3,20,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101076,sword-shield,sword,1403,octillery,max-raid,4,10,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101077,sword-shield,sword,1403,lanturn,max-raid,1,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101078,sword-shield,sword,1403,wailord,max-raid,2,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101079,sword-shield,sword,1403,gyarados,max-raid,3,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101080,sword-shield,sword,1403,wishiwashi-solo,max-raid,4,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101081,sword-shield,sword,1403,mantine,max-raid,5,10,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101082,sword-shield,shield,1403,magikarp,max-raid,1,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101083,sword-shield,shield,1403,mantyke,max-raid,2,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101084,sword-shield,shield,1403,remoraid,max-raid,3,20,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101085,sword-shield,shield,1403,chinchou,max-raid,4,10,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101086,sword-shield,shield,1403,chinchou,max-raid,1,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101087,sword-shield,shield,1403,remoraid,max-raid,2,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101088,sword-shield,shield,1403,wailmer,max-raid,3,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101089,sword-shield,shield,1403,basculin-blue-striped,max-raid,4,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101090,sword-shield,shield,1403,basculin-blue-striped,max-raid,1,30,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101091,sword-shield,shield,1403,lanturn,max-raid,2,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101092,sword-shield,shield,1403,octillery,max-raid,3,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101093,sword-shield,shield,1403,mantine,max-raid,4,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101094,sword-shield,shield,1403,wailmer,max-raid,5,10,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101095,sword-shield,shield,1403,wailord,max-raid,1,50,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101096,sword-shield,shield,1403,lanturn,max-raid,2,20,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101097,sword-shield,shield,1403,mantine,max-raid,3,20,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101098,sword-shield,shield,1403,octillery,max-raid,4,10,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101099,sword-shield,shield,1403,lanturn,max-raid,1,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101100,sword-shield,shield,1403,wailord,max-raid,2,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101101,sword-shield,shield,1403,gyarados,max-raid,3,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101102,sword-shield,shield,1403,wishiwashi-solo,max-raid,4,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101103,sword-shield,shield,1403,mantine,max-raid,5,10,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101104,sword-shield,sword,1403,magikarp,max-raid,1,68,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101105,sword-shield,sword,1403,arrokuda,max-raid,2,20,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101106,sword-shield,sword,1403,chewtle,max-raid,3,10,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101107,sword-shield,sword,1403,feebas,max-raid,4,2,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101108,sword-shield,sword,1403,chewtle,max-raid,1,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101109,sword-shield,sword,1403,arrokuda,max-raid,2,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101110,sword-shield,sword,1403,basculin-red-striped,max-raid,3,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101111,sword-shield,sword,1403,mareanie,max-raid,4,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101112,sword-shield,sword,1403,basculin-red-striped,max-raid,1,40,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101113,sword-shield,sword,1403,qwilfish,max-raid,2,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101114,sword-shield,sword,1403,mareanie,max-raid,3,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101115,sword-shield,sword,1403,toxapex,max-raid,4,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101116,sword-shield,sword,1403,gyarados,max-raid,1,40,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101117,sword-shield,sword,1403,qwilfish,max-raid,2,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101118,sword-shield,sword,1403,toxapex,max-raid,3,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101119,sword-shield,sword,1403,pyukumuku,max-raid,4,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101120,sword-shield,sword,1403,gyarados,max-raid,1,35,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101121,sword-shield,sword,1403,pyukumuku,max-raid,2,35,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101122,sword-shield,sword,1403,toxapex,max-raid,3,18,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101123,sword-shield,sword,1403,lapras,max-raid,4,10,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101124,sword-shield,sword,1403,milotic,max-raid,5,2,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101125,sword-shield,shield,1403,magikarp,max-raid,1,68,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101126,sword-shield,shield,1403,arrokuda,max-raid,2,20,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101127,sword-shield,shield,1403,chewtle,max-raid,3,10,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101128,sword-shield,shield,1403,feebas,max-raid,4,2,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101129,sword-shield,shield,1403,chewtle,max-raid,1,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101130,sword-shield,shield,1403,arrokuda,max-raid,2,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101131,sword-shield,shield,1403,basculin-blue-striped,max-raid,3,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101132,sword-shield,shield,1403,mareanie,max-raid,4,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101133,sword-shield,shield,1403,basculin-blue-striped,max-raid,1,40,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101134,sword-shield,shield,1403,qwilfish,max-raid,2,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101135,sword-shield,shield,1403,mareanie,max-raid,3,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101136,sword-shield,shield,1403,toxapex,max-raid,4,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101137,sword-shield,shield,1403,gyarados,max-raid,1,40,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101138,sword-shield,shield,1403,qwilfish,max-raid,2,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101139,sword-shield,shield,1403,toxapex,max-raid,3,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101140,sword-shield,shield,1403,pyukumuku,max-raid,4,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101141,sword-shield,shield,1403,gyarados,max-raid,1,35,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101142,sword-shield,shield,1403,pyukumuku,max-raid,2,35,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101143,sword-shield,shield,1403,toxapex,max-raid,3,18,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101144,sword-shield,shield,1403,lapras,max-raid,4,10,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101145,sword-shield,shield,1403,milotic,max-raid,5,2,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101146,sword-shield,sword,1404,ralts,max-raid,1,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101147,sword-shield,sword,1404,munna,max-raid,2,30,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101148,sword-shield,sword,1404,espurr,max-raid,3,20,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101149,sword-shield,sword,1404,gothita,max-raid,4,10,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101150,sword-shield,sword,1404,elgyem,max-raid,5,5,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101151,sword-shield,sword,1404,gothita,max-raid,1,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101152,sword-shield,sword,1404,espurr,max-raid,2,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101153,sword-shield,sword,1404,kirlia,max-raid,3,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101154,sword-shield,sword,1404,elgyem,max-raid,4,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101155,sword-shield,sword,1404,kirlia,max-raid,1,40,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101156,sword-shield,sword,1404,musharna,max-raid,2,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101157,sword-shield,sword,1404,gothorita,max-raid,3,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101158,sword-shield,sword,1404,meowstic-male,max-raid,4,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101159,sword-shield,sword,1404,musharna,max-raid,1,30,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101160,sword-shield,sword,1404,gothorita,max-raid,2,30,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101161,sword-shield,sword,1404,meowstic-male,max-raid,3,30,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101162,sword-shield,sword,1404,gothitelle,max-raid,4,10,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101163,sword-shield,sword,1404,gardevoir,max-raid,1,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101164,sword-shield,sword,1404,solrock,max-raid,2,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101165,sword-shield,sword,1404,musharna,max-raid,3,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101166,sword-shield,sword,1404,gothitelle,max-raid,4,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101167,sword-shield,shield,1404,ralts,max-raid,1,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101168,sword-shield,shield,1404,munna,max-raid,2,30,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101169,sword-shield,shield,1404,espurr,max-raid,3,20,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101170,sword-shield,shield,1404,solosis,max-raid,4,10,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101171,sword-shield,shield,1404,elgyem,max-raid,5,5,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101172,sword-shield,shield,1404,solosis,max-raid,1,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101173,sword-shield,shield,1404,espurr,max-raid,2,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101174,sword-shield,shield,1404,kirlia,max-raid,3,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101175,sword-shield,shield,1404,elgyem,max-raid,4,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101176,sword-shield,shield,1404,kirlia,max-raid,1,40,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101177,sword-shield,shield,1404,musharna,max-raid,2,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101178,sword-shield,shield,1404,duosion,max-raid,3,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101179,sword-shield,shield,1404,meowstic-female,max-raid,4,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101180,sword-shield,shield,1404,musharna,max-raid,1,30,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101181,sword-shield,shield,1404,duosion,max-raid,2,30,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101182,sword-shield,shield,1404,meowstic-female,max-raid,3,30,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101183,sword-shield,shield,1404,reuniclus,max-raid,4,10,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101184,sword-shield,shield,1404,gardevoir,max-raid,1,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101185,sword-shield,shield,1404,lunatone,max-raid,2,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101186,sword-shield,shield,1404,musharna,max-raid,3,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101187,sword-shield,shield,1404,reuniclus,max-raid,4,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101188,sword-shield,sword,1404,ralts,max-raid,1,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101189,sword-shield,sword,1404,inkay,max-raid,2,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101190,sword-shield,sword,1404,mr-mime-galar,max-raid,3,20,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101191,sword-shield,sword,1404,woobat,max-raid,4,10,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101192,sword-shield,sword,1404,mr-mime-galar,max-raid,1,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101193,sword-shield,sword,1404,woobat,max-raid,2,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101194,sword-shield,sword,1404,hatenna,max-raid,3,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101195,sword-shield,sword,1404,hattrem,max-raid,4,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101196,sword-shield,sword,1404,hattrem,max-raid,1,40,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101197,sword-shield,sword,1404,kirlia,max-raid,2,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101198,sword-shield,sword,1404,swoobat,max-raid,3,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101199,sword-shield,sword,1404,hatenna,max-raid,4,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101200,sword-shield,sword,1404,mr-rime,max-raid,1,40,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101201,sword-shield,sword,1404,kirlia,max-raid,2,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101202,sword-shield,sword,1404,swoobat,max-raid,3,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101203,sword-shield,sword,1404,hatterene,max-raid,4,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101204,sword-shield,sword,1404,hatterene,max-raid,1,30,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101205,sword-shield,sword,1404,mr-rime,max-raid,2,30,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101206,sword-shield,sword,1404,swoobat,max-raid,3,20,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101207,sword-shield,sword,1404,malamar,max-raid,4,15,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101208,sword-shield,sword,1404,gardevoir,max-raid,5,5,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101209,sword-shield,shield,1404,ralts,max-raid,1,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101210,sword-shield,shield,1404,inkay,max-raid,2,35,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101211,sword-shield,shield,1404,mr-mime-galar,max-raid,3,20,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101212,sword-shield,shield,1404,woobat,max-raid,4,10,15,20,max-den-rarity-rare;max-den-rating-1-star,,,,
101213,sword-shield,shield,1404,mr-mime-galar,max-raid,1,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101214,sword-shield,shield,1404,woobat,max-raid,2,30,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101215,sword-shield,shield,1404,hatenna,max-raid,3,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101216,sword-shield,shield,1404,hattrem,max-raid,4,20,25,30,max-den-rarity-rare;max-den-rating-2-star,,,,
101217,sword-shield,shield,1404,hattrem,max-raid,1,40,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101218,sword-shield,shield,1404,kirlia,max-raid,2,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101219,sword-shield,shield,1404,swoobat,max-raid,3,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101220,sword-shield,shield,1404,hatenna,max-raid,4,20,35,40,max-den-rarity-rare;max-den-rating-3-star,,,,
101221,sword-shield,shield,1404,mr-rime,max-raid,1,40,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101222,sword-shield,shield,1404,kirlia,max-raid,2,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101223,sword-shield,shield,1404,swoobat,max-raid,3,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101224,sword-shield,shield,1404,hatterene,max-raid,4,20,45,50,max-den-rarity-rare;max-den-rating-4-star,,,,
101225,sword-shield,shield,1404,hatterene,max-raid,1,30,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101226,sword-shield,shield,1404,mr-rime,max-raid,2,30,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101227,sword-shield,shield,1404,swoobat,max-raid,3,20,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101228,sword-shield,shield,1404,malamar,max-raid,4,15,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101229,sword-shield,shield,1404,gardevoir,max-raid,5,5,55,60,max-den-rarity-rare;max-den-rating-5-star,,,,
101230,sword-shield,sword,1405,gastly,max-raid,1,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101231,sword-shield,sword,1405,duskull,max-raid,2,30,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101232,sword-shield,sword,1405,drifloon,max-raid,3,20,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101233,sword-shield,sword,1405,phantump,max-raid,4,10,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101234,sword-shield,sword,1405,frillish-male,max-raid,5,5,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101235,sword-shield,sword,1405,drifloon,max-raid,1,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101236,sword-shield,sword,1405,phantump,max-raid,2,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101237,sword-shield,sword,1405,frillish-male,max-raid,3,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101238,sword-shield,sword,1405,pumpkaboo-average,max-raid,4,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101239,sword-shield,sword,1405,pumpkaboo-average,max-raid,1,40,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101240,sword-shield,sword,1405,haunter,max-raid,2,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101241,sword-shield,sword,1405,dusclops,max-raid,3,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101242,sword-shield,sword,1405,drifblim,max-raid,4,20,35,40,max-den-rarity-common;max-den-rating-3-star,,,,
101243,sword-shield,sword,1405,trevenant,max-raid,1,50,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101244,sword-shield,sword,1405,dusclops,max-raid,2,20,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101245,sword-shield,sword,1405,drifblim,max-raid,3,20,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101246,sword-shield,sword,1405,haunter,max-raid,4,10,45,50,max-den-rarity-common;max-den-rating-4-star,,,,
101247,sword-shield,sword,1405,drifblim,max-raid,1,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101248,sword-shield,sword,1405,trevenant,max-raid,2,25,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101249,sword-shield,sword,1405,jellicent-male,max-raid,3,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101250,sword-shield,sword,1405,gourgeist-average,max-raid,4,20,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101251,sword-shield,sword,1405,dusclops,max-raid,5,10,55,60,max-den-rarity-common;max-den-rating-5-star,,,,
101252,sword-shield,shield,1405,gastly,max-raid,1,35,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101253,sword-shield,shield,1405,duskull,max-raid,2,30,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101254,sword-shield,shield,1405,drifloon,max-raid,3,20,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101255,sword-shield,shield,1405,phantump,max-raid,4,10,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101256,sword-shield,shield,1405,frillish-male,max-raid,5,5,15,20,max-den-rarity-common;max-den-rating-1-star,,,,
101257,sword-shield,shield,1405,drifloon,max-raid,1,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101258,sword-shield,shield,1405,phantump,max-raid,2,30,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101259,sword-shield,shield,1405,frillish-male,max-raid,3,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
101260,sword-shield,shield,1405,pumpkaboo-average,max-raid,4,20,25,30,max-den-rarity-common;max-den-rating-2-star,,,,
